% Moku:Go Spectrum Analyzer
% Input A (on)
% Input B (off)
% Start freq 10 Hz, stop freq 1.500 kHz, RBW 7.283 Hz (Auto mode), Hann window, Video filter off
% Averaging: 1 spectra per frame, 10 frame averages
% 
% Acquired 2026-04-30 T 13:55:01 +0200
% Frequency (Hz), Input A (dBm)
1.800050663333e+02, -8.664968e+01
1.815188350895e+02, -8.609576e+01
1.830326038457e+02, -8.525340e+01
1.845463726019e+02, -8.444209e+01
1.860601413581e+02, -8.414468e+01
1.875739101143e+02, -8.428015e+01
1.890876788705e+02, -8.327599e+01
1.906014476267e+02, -8.256264e+01
1.921152163829e+02, -8.328177e+01
1.936289851391e+02, -8.417103e+01
1.951427538953e+02, -8.481107e+01
1.966565226515e+02, -8.490520e+01
1.981702914077e+02, -8.464195e+01
1.996840601639e+02, -8.380963e+01
2.011978289201e+02, -8.346012e+01
2.027115976763e+02, -8.372269e+01
2.042253664325e+02, -8.372761e+01
2.057391351887e+02, -8.369414e+01
2.072529039449e+02, -8.414382e+01
2.087666727011e+02, -8.448028e+01
2.102804414573e+02, -8.496016e+01
2.117942102135e+02, -8.583711e+01
2.133079789697e+02, -8.730309e+01
2.148217477259e+02, -8.635645e+01
2.163355164821e+02, -8.560001e+01
2.178492852383e+02, -8.550794e+01
2.193630539945e+02, -8.597804e+01
2.208768227507e+02, -8.685794e+01
2.223905915069e+02, -8.748645e+01
2.239043602631e+02, -8.768971e+01
2.254181290193e+02, -8.944949e+01
2.269318977755e+02, -8.929608e+01
2.284456665317e+02, -9.280659e+01
2.299594352879e+02, -8.849497e+01
2.314732040441e+02, -8.822767e+01
2.329869728003e+02, -9.027322e+01
2.345007415565e+02, -8.885003e+01
2.360145103127e+02, -8.907035e+01
2.375282790689e+02, -9.021910e+01
2.390420478251e+02, -8.907725e+01
2.405558165813e+02, -8.892214e+01
2.420695853375e+02, -8.692648e+01
2.435833540937e+02, -8.615077e+01
2.450971228499e+02, -8.593798e+01
2.466108916061e+02, -8.549143e+01
2.481246603623e+02, -8.483941e+01
2.496384291185e+02, -8.457395e+01
2.511521978747e+02, -8.479484e+01
2.526659666309e+02, -8.554091e+01
2.541797353871e+02, -8.591994e+01
2.556935041433e+02, -8.604654e+01
2.572072728995e+02, -8.647156e+01
2.587210416557e+02, -8.743916e+01
2.602348104119e+02, -8.789270e+01
2.617485791681e+02, -8.862145e+01
2.632623479243e+02, -8.775189e+01
2.647761166805e+02, -8.709728e+01
2.662898854367e+02, -8.723149e+01
2.678036541929e+02, -8.761465e+01
2.693174229491e+02, -8.676459e+01
2.708311917053e+02, -8.598396e+01
2.723449604615e+02, -8.597987e+01
2.738587292177e+02, -8.703033e+01
2.753724979739e+02, -8.855388e+01
2.768862667301e+02, -8.967224e+01
2.784000354863e+02, -9.055124e+01
2.799138042425e+02, -8.916830e+01
2.814275729987e+02, -8.782183e+01
2.829413417549e+02, -8.767873e+01
2.844551105111e+02, -8.688233e+01
2.859688792673e+02, -8.692978e+01
2.874826480235e+02, -8.652381e+01
2.889964167797e+02, -8.618073e+01
2.905101855359e+02, -8.620379e+01
2.920239542921e+02, -8.579603e+01
2.935377230483e+02, -8.542128e+01
2.950514918045e+02, -8.638391e+01
2.965652605607e+02, -8.533981e+01
2.980790293169e+02, -8.531122e+01
2.995927980731e+02, -8.560138e+01
3.011065668293e+02, -8.687731e+01
3.026203355855e+02, -8.895521e+01
3.041341043417e+02, -9.061510e+01
3.056478730979e+02, -8.980450e+01
3.071616418541e+02, -8.837080e+01
3.086754106103e+02, -8.799254e+01
3.101891793665e+02, -8.706498e+01
3.117029481227e+02, -8.587212e+01
3.132167168789e+02, -8.556896e+01
3.147304856351e+02, -8.639792e+01
3.162442543913e+02, -8.703552e+01
3.177580231475e+02, -8.713194e+01
3.192717919037e+02, -8.819822e+01
3.207855606599e+02, -8.935124e+01
3.222993294161e+02, -8.970796e+01
3.238130981723e+02, -8.998116e+01
3.253268669285e+02, -8.838846e+01
3.268406356847e+02, -8.796683e+01
3.283544044409e+02, -8.833264e+01
3.298681731971e+02, -8.727257e+01
3.313819419533e+02, -8.794579e+01
3.328957107095e+02, -8.736108e+01
3.344094794657e+02, -8.718742e+01
3.359232482219e+02, -8.772819e+01
3.374370169782e+02, -8.871027e+01
3.389507857344e+02, -8.958903e+01
3.404645544906e+02, -8.946129e+01
3.419783232468e+02, -8.941470e+01
3.434920920030e+02, -8.761338e+01
3.450058607592e+02, -8.746044e+01
3.465196295154e+02, -8.927274e+01
3.480333982716e+02, -8.810619e+01
3.495471670278e+02, -8.842657e+01
3.510609357840e+02, -8.899985e+01
3.525747045402e+02, -8.926888e+01
3.540884732964e+02, -9.133172e+01
3.556022420526e+02, -9.066158e+01
3.571160108088e+02, -9.098290e+01
3.586297795650e+02, -9.276537e+01
3.601435483212e+02, -9.096303e+01
3.616573170774e+02, -8.885538e+01
3.631710858336e+02, -8.761584e+01
3.646848545898e+02, -8.740877e+01
3.661986233460e+02, -8.725249e+01
3.677123921022e+02, -8.710471e+01
3.692261608584e+02, -8.757862e+01
3.707399296146e+02, -8.777372e+01
3.722536983708e+02, -8.833736e+01
3.737674671270e+02, -8.965437e+01
3.752812358832e+02, -9.114878e+01
3.767950046394e+02, -8.993385e+01
3.783087733956e+02, -8.897760e+01
3.798225421518e+02, -8.835864e+01
3.813363109080e+02, -8.769030e+01
3.828500796642e+02, -8.670937e+01
3.843638484204e+02, -8.641943e+01
3.858776171766e+02, -8.681294e+01
3.873913859328e+02, -8.779728e+01
3.889051546890e+02, -8.906318e+01
3.904189234452e+02, -8.965013e+01
3.919326922014e+02, -8.994206e+01
3.934464609576e+02, -9.045636e+01
3.949602297138e+02, -9.129298e+01
3.964739984700e+02, -9.087504e+01
3.979877672262e+02, -8.969924e+01
3.995015359824e+02, -8.751137e+01
4.010153047386e+02, -8.616758e+01
4.025290734948e+02, -8.560089e+01
4.040428422510e+02, -8.567517e+01
4.055566110072e+02, -8.619390e+01
4.070703797634e+02, -8.725874e+01
4.085841485196e+02, -8.874176e+01
4.100979172758e+02, -8.953381e+01
4.116116860320e+02, -8.877899e+01
4.131254547882e+02, -8.855866e+01
4.146392235444e+02, -8.974347e+01
4.161529923006e+02, -8.976836e+01
4.176667610568e+02, -8.970508e+01
4.191805298130e+02, -8.896900e+01
4.206942985692e+02, -9.019939e+01
4.222080673254e+02, -9.054453e+01
4.237218360816e+02, -8.905969e+01
4.252356048378e+02, -8.943870e+01
4.267493735940e+02, -8.939489e+01
4.282631423502e+02, -8.934618e+01
4.297769111064e+02, -8.987808e+01
4.312906798626e+02, -9.078207e+01
4.328044486188e+02, -9.232110e+01
4.343182173750e+02, -9.232902e+01
4.358319861312e+02, -9.118648e+01
4.373457548874e+02, -9.039919e+01
4.388595236436e+02, -8.947314e+01
4.403732923998e+02, -8.884915e+01
4.418870611560e+02, -8.902390e+01
4.434008299122e+02, -9.066234e+01
4.449145986684e+02, -8.871513e+01
4.464283674246e+02, -8.989610e+01
4.479421361808e+02, -9.105704e+01
4.494559049370e+02, -9.000719e+01
4.509696736932e+02, -8.909718e+01
4.524834424494e+02, -8.869946e+01
4.539972112056e+02, -8.848212e+01
4.555109799618e+02, -8.876541e+01
4.570247487180e+02, -8.934407e+01
4.585385174742e+02, -8.971367e+01
4.600522862304e+02, -8.827061e+01
4.615660549866e+02, -8.723159e+01
4.630798237428e+02, -8.682916e+01
4.645935924990e+02, -8.735246e+01
4.661073612552e+02, -8.885816e+01
4.676211300114e+02, -8.945986e+01
4.691348987676e+02, -8.939227e+01
4.706486675238e+02, -8.975623e+01
4.721624362800e+02, -9.128027e+01
4.736762050362e+02, -9.139225e+01
4.751899737924e+02, -9.072490e+01
4.767037425486e+02, -9.110773e+01
4.782175113048e+02, -9.047646e+01
4.797312800610e+02, -8.886290e+01
4.812450488172e+02, -8.811670e+01
4.827588175734e+02, -8.824055e+01
4.842725863296e+02, -8.893329e+01
4.857863550858e+02, -8.965467e+01
4.873001238420e+02, -9.072731e+01
4.888138925982e+02, -9.164375e+01
4.903276613544e+02, -9.184872e+01
4.918414301106e+02, -9.299881e+01
4.933551988668e+02, -9.413441e+01
4.948689676230e+02, -9.241280e+01
4.963827363792e+02, -9.135449e+01
4.978965051354e+02, -9.193302e+01
4.994102738916e+02, -9.104697e+01
5.009240426478e+02, -8.963083e+01
5.024378114040e+02, -8.895535e+01
5.039515801602e+02, -8.868338e+01
5.054653489164e+02, -8.903096e+01
5.069791176726e+02, -9.005727e+01
5.084928864288e+02, -9.035571e+01
5.100066551850e+02, -9.169454e+01
5.115204239412e+02, -9.323533e+01
5.130341926974e+02, -9.423944e+01
5.145479614536e+02, -9.417620e+01
5.160617302098e+02, -9.323227e+01
5.175754989660e+02, -9.137311e+01
5.190892677222e+02, -9.017571e+01
5.206030364784e+02, -8.958057e+01
5.221168052346e+02, -8.935310e+01
5.236305739908e+02, -8.967624e+01
5.251443427470e+02, -8.965143e+01
5.266581115032e+02, -8.953353e+01
5.281718802594e+02, -8.910834e+01
5.296856490156e+02, -8.852688e+01
5.311994177718e+02, -8.827223e+01
5.327131865280e+02, -8.815011e+01
5.342269552842e+02, -8.776413e+01
5.357407240404e+02, -8.776166e+01
5.372544927966e+02, -8.828989e+01
5.387682615528e+02, -8.853931e+01
5.402820303090e+02, -8.885123e+01
5.417957990652e+02, -9.008676e+01
5.433095678214e+02, -9.354611e+01
5.448233365776e+02, -9.221952e+01
5.463371053338e+02, -9.074368e+01
5.478508740900e+02, -8.954376e+01
5.493646428462e+02, -8.908591e+01
5.508784116024e+02, -8.813941e+01
5.523921803586e+02, -8.841382e+01
5.539059491148e+02, -8.780877e+01
5.554197178710e+02, -8.765601e+01
5.569334866272e+02, -8.813235e+01
5.584472553834e+02, -8.921847e+01
5.599610241396e+02, -9.121345e+01
5.614747928958e+02, -9.321240e+01
5.629885616520e+02, -9.421209e+01
5.645023304082e+02, -9.481354e+01
5.660160991644e+02, -9.315022e+01
5.675298679206e+02, -9.194668e+01
5.690436366768e+02, -9.111712e+01
5.705574054330e+02, -9.069601e+01
5.720711741892e+02, -9.106188e+01
5.735849429454e+02, -9.210494e+01
5.750987117016e+02, -9.160174e+01
5.766124804578e+02, -9.248420e+01
5.781262492140e+02, -9.306569e+01
5.796400179702e+02, -9.404893e+01
5.811537867264e+02, -9.251195e+01
5.826675554826e+02, -9.231188e+01
5.841813242388e+02, -9.193291e+01
5.856950929950e+02, -9.064314e+01
5.872088617512e+02, -9.033973e+01
5.887226305074e+02, -9.072752e+01
5.902363992636e+02, -9.071984e+01
5.917501680198e+02, -9.016348e+01
5.932639367760e+02, -9.053969e+01
5.947777055322e+02, -9.177632e+01
5.962914742884e+02, -9.214712e+01
5.978052430446e+02, -9.269581e+01
5.993190118008e+02, -9.230200e+01
6.008327805570e+02, -9.231900e+01
6.023465493132e+02, -9.218005e+01
6.038603180694e+02, -9.262197e+01
6.053740868256e+02, -9.240477e+01
6.068878555818e+02, -9.353456e+01
6.084016243380e+02, -9.204055e+01
6.099153930942e+02, -9.097339e+01
6.114291618504e+02, -8.988162e+01
6.129429306066e+02, -8.923698e+01
6.144566993628e+02, -8.919223e+01
6.159704681190e+02, -8.960294e+01
6.174842368752e+02, -9.032037e+01
6.189980056314e+02, -9.011200e+01
6.205117743876e+02, -8.967421e+01
6.220255431438e+02, -8.976956e+01
6.235393119000e+02, -8.974257e+01
6.250530806562e+02, -8.927721e+01
6.265668494124e+02, -8.984582e+01
6.280806181686e+02, -9.114015e+01
6.295943869248e+02, -9.268037e+01
6.311081556810e+02, -9.364139e+01
6.326219244372e+02, -9.189225e+01
6.341356931934e+02, -9.130026e+01
6.356494619496e+02, -9.136982e+01
6.371632307058e+02, -9.223948e+01
6.386769994620e+02, -9.043004e+01
6.401907682182e+02, -8.895721e+01
6.417045369744e+02, -8.829704e+01
6.432183057306e+02, -9.087138e+01
6.447320744868e+02, -8.780194e+01
6.462458432430e+02, -8.806171e+01
6.477596119992e+02, -8.951512e+01
6.492733807554e+02, -9.042372e+01
6.507871495116e+02, -9.054387e+01
6.523009182678e+02, -9.059162e+01
6.538146870240e+02, -8.983429e+01
6.553284557802e+02, -8.966603e+01
6.568422245364e+02, -8.936598e+01
6.583559932926e+02, -8.898657e+01
6.598697620488e+02, -8.932344e+01
6.613835308050e+02, -9.024661e+01
6.628972995612e+02, -9.120616e+01
6.644110683174e+02, -9.240962e+01
6.659248370736e+02, -9.336403e+01
6.674386058298e+02, -9.434340e+01
6.689523745860e+02, -9.637603e+01
6.704661433422e+02, -9.556657e+01
6.719799120984e+02, -9.402504e+01
6.734936808546e+02, -9.316204e+01
6.750074496108e+02, -9.127159e+01
6.765212183670e+02, -9.025866e+01
6.780349871232e+02, -9.102332e+01
6.795487558794e+02, -9.099276e+01
6.810625246356e+02, -9.102575e+01
6.825762933918e+02, -9.188533e+01
6.840900621480e+02, -9.147195e+01
6.856038309042e+02, -9.157077e+01
6.871175996604e+02, -9.147138e+01
6.886313684166e+02, -9.024430e+01
6.901451371728e+02, -8.965429e+01
6.916589059290e+02, -9.021071e+01
6.931726746852e+02, -9.096126e+01
6.946864434414e+02, -9.073735e+01
6.962002121976e+02, -9.098667e+01
6.977139809538e+02, -9.133895e+01
6.992277497100e+02, -9.242841e+01
7.007415184662e+02, -9.509346e+01
7.022552872224e+02, -9.908009e+01
7.037690559786e+02, -9.537039e+01
7.052828247348e+02, -9.384875e+01
7.067965934910e+02, -9.349006e+01
7.083103622472e+02, -9.353069e+01
7.098241310034e+02, -9.355417e+01
7.113378997596e+02, -9.335661e+01
7.128516685158e+02, -9.292428e+01
7.143654372720e+02, -9.224495e+01
7.158792060282e+02, -9.193181e+01
7.173929747844e+02, -9.212905e+01
7.189067435407e+02, -9.147408e+01
7.204205122969e+02, -9.160679e+01
7.219342810531e+02, -9.222369e+01
7.234480498093e+02, -9.242451e+01
7.249618185655e+02, -9.209381e+01
7.264755873217e+02, -9.215733e+01
7.279893560779e+02, -9.338842e+01
7.295031248341e+02, -9.253326e+01
7.310168935903e+02, -9.110731e+01
7.325306623465e+02, -9.099670e+01
7.340444311027e+02, -9.132352e+01
7.355581998589e+02, -9.107126e+01
7.370719686151e+02, -9.138196e+01
7.385857373713e+02, -9.271208e+01
7.400995061275e+02, -9.455393e+01
7.416132748837e+02, -9.605963e+01
7.431270436399e+02, -9.602029e+01
7.446408123961e+02, -9.458850e+01
7.461545811523e+02, -9.321712e+01
7.476683499085e+02, -9.249946e+01
7.491821186647e+02, -9.263081e+01
7.506958874209e+02, -9.321515e+01
7.522096561771e+02, -9.262062e+01
7.537234249333e+02, -9.210525e+01
7.552371936895e+02, -9.270716e+01
7.567509624457e+02, -9.311291e+01
7.582647312019e+02, -9.250975e+01
7.597784999581e+02, -9.140602e+01
7.612922687143e+02, -9.088750e+01
7.628060374705e+02, -9.058886e+01
7.643198062267e+02, -9.052731e+01
7.658335749829e+02, -9.094108e+01
7.673473437391e+02, -9.130123e+01
7.688611124953e+02, -9.065333e+01
7.703748812515e+02, -8.998376e+01
7.718886500077e+02, -8.996911e+01
7.734024187639e+02, -9.099708e+01
7.749161875201e+02, -9.133061e+01
7.764299562763e+02, -9.204323e+01
7.779437250325e+02, -9.278208e+01
7.794574937887e+02, -9.428148e+01
7.809712625449e+02, -9.676265e+01
7.824850313011e+02, -9.788267e+01
7.839988000573e+02, -9.646566e+01
7.855125688135e+02, -9.466302e+01
7.870263375697e+02, -9.412050e+01
7.885401063259e+02, -9.292031e+01
7.900538750821e+02, -9.252027e+01
7.915676438383e+02, -9.106000e+01
7.930814125945e+02, -9.090937e+01
7.945951813507e+02, -9.285082e+01
7.961089501069e+02, -9.433231e+01
7.976227188631e+02, -9.384784e+01
7.991364876193e+02, -9.435144e+01
8.006502563755e+02, -9.515283e+01
8.021640251317e+02, -9.666049e+01
8.036777938879e+02, -9.607433e+01
8.051915626441e+02, -9.541888e+01
8.067053314003e+02, -9.519516e+01
8.082191001565e+02, -9.538265e+01
8.097328689127e+02, -9.438780e+01
8.112466376689e+02, -9.455752e+01
8.127604064251e+02, -9.400717e+01
8.142741751813e+02, -9.368337e+01
8.157879439375e+02, -9.187600e+01
8.173017126937e+02, -9.104406e+01
8.188154814499e+02, -9.137739e+01
8.203292502061e+02, -9.311674e+01
8.218430189623e+02, -9.287792e+01
8.233567877185e+02, -9.186075e+01
8.248705564747e+02, -9.185597e+01
8.263843252309e+02, -9.123958e+01
8.278980939871e+02, -9.150934e+01
8.294118627433e+02, -9.359999e+01
8.309256314995e+02, -9.626939e+01
8.324394002557e+02, -9.379945e+01
8.339531690119e+02, -9.453046e+01
8.354669377681e+02, -9.185509e+01
8.369807065243e+02, -9.077161e+01
8.384944752805e+02, -9.011567e+01
8.400082440367e+02, -8.971068e+01
8.415220127929e+02, -8.959153e+01
8.430357815491e+02, -8.995094e+01
8.445495503053e+02, -9.202675e+01
8.460633190615e+02, -8.976016e+01
8.475770878177e+02, -9.093239e+01
8.490908565739e+02, -9.158316e+01
8.506046253301e+02, -9.261211e+01
8.521183940863e+02, -9.103232e+01
8.536321628425e+02, -9.005124e+01
8.551459315987e+02, -9.036311e+01
8.566597003549e+02, -9.223691e+01
8.581734691111e+02, -9.209662e+01
8.596872378673e+02, -9.317878e+01
8.612010066235e+02, -9.260700e+01
8.627147753797e+02, -9.314829e+01
8.642285441359e+02, -9.416513e+01
8.657423128921e+02, -9.322563e+01
8.672560816483e+02, -9.262481e+01
8.687698504045e+02, -9.279775e+01
8.702836191607e+02, -9.304435e+01
8.717973879169e+02, -9.286572e+01
8.733111566731e+02, -9.268623e+01
8.748249254293e+02, -9.320922e+01
8.763386941855e+02, -9.268314e+01
8.778524629417e+02, -9.265011e+01
8.793662316979e+02, -9.358276e+01
8.808800004541e+02, -9.730660e+01
8.823937692103e+02, -9.601377e+01
8.839075379665e+02, -9.457942e+01
8.854213067227e+02, -9.488486e+01
8.869350754789e+02, -9.338629e+01
8.884488442351e+02, -9.207637e+01
8.899626129913e+02, -9.140824e+01
8.914763817475e+02, -9.114509e+01
8.929901505037e+02, -9.049961e+01
8.945039192599e+02, -9.007801e+01
8.960176880161e+02, -9.037827e+01
8.975314567723e+02, -9.157372e+01
8.990452255285e+02, -9.278309e+01
9.005589942847e+02, -9.278685e+01
9.020727630409e+02, -9.344025e+01
9.035865317971e+02, -9.397604e+01
9.051003005533e+02, -9.474220e+01
9.066140693095e+02, -9.609723e+01
9.081278380657e+02, -9.461170e+01
9.096416068219e+02, -9.490869e+01
9.111553755781e+02, -9.506430e+01
9.126691443343e+02, -9.463367e+01
9.141829130905e+02, -9.296283e+01
9.156966818467e+02, -9.185888e+01
9.172104506029e+02, -9.146090e+01
9.187242193591e+02, -9.172417e+01
9.202379881153e+02, -9.223706e+01
9.217517568715e+02, -9.258644e+01
9.232655256277e+02, -9.205233e+01
9.247792943839e+02, -9.125187e+01
9.262930631401e+02, -9.165371e+01
9.278068318963e+02, -9.128629e+01
9.293206006525e+02, -9.155932e+01
9.308343694087e+02, -9.229765e+01
9.323481381649e+02, -9.309598e+01
9.338619069211e+02, -9.243190e+01
9.353756756773e+02, -9.243123e+01
9.368894444335e+02, -9.316711e+01
9.384032131897e+02, -9.288503e+01
9.399169819459e+02, -9.310391e+01
9.414307507021e+02, -9.347894e+01
9.429445194583e+02, -9.402973e+01
9.444582882145e+02, -9.391100e+01
9.459720569707e+02, -9.306136e+01
9.474858257269e+02, -9.279198e+01
9.489995944831e+02, -9.313738e+01
9.505133632393e+02, -9.387105e+01
9.520271319955e+02, -9.435607e+01
9.535409007517e+02, -9.449007e+01
9.550546695079e+02, -9.434731e+01
9.565684382641e+02, -9.406851e+01
9.580822070203e+02, -9.368669e+01
9.595959757765e+02, -9.379652e+01
9.611097445327e+02, -9.267977e+01
9.626235132889e+02, -9.208248e+01
9.641372820451e+02, -9.183473e+01
9.656510508013e+02, -9.056484e+01
9.671648195575e+02, -8.977652e+01
9.686785883137e+02, -8.951768e+01
9.701923570699e+02, -8.980983e+01
9.717061258261e+02, -9.082885e+01
9.732198945823e+02, -9.211894e+01
9.747336633385e+02, -9.266771e+01
9.762474320947e+02, -9.201771e+01
9.777612008509e+02, -9.204929e+01
9.792749696071e+02, -9.301908e+01
9.807887383633e+02, -9.265965e+01
9.823025071195e+02, -9.244436e+01
9.838162758757e+02, -9.223021e+01
9.853300446319e+02, -9.217775e+01
9.868438133881e+02, -9.330213e+01
9.883575821443e+02, -9.407423e+01
9.898713509005e+02, -9.298926e+01
9.913851196567e+02, -9.351336e+01
9.928988884129e+02, -9.452988e+01
9.944126571691e+02, -9.390004e+01
9.959264259253e+02, -9.274707e+01
9.974401946815e+02, -9.215973e+01
9.989539634377e+02, -9.296585e+01
1.000467732194e+03, -9.346124e+01
1.001981500950e+03, -9.232982e+01
1.003495269706e+03, -9.370297e+01
1.005009038463e+03, -9.344387e+01
1.006522807219e+03, -9.289279e+01
1.008036575975e+03, -9.182829e+01
1.009550344731e+03, -9.193810e+01
1.011064113487e+03, -9.319354e+01
1.012577882244e+03, -9.282037e+01
1.014091651000e+03, -9.388270e+01
1.015605419756e+03, -9.645115e+01
1.017119188512e+03, -9.294334e+01
1.018632957268e+03, -9.137206e+01
1.020146726025e+03, -9.135283e+01
1.021660494781e+03, -9.218924e+01
1.023174263537e+03, -9.350436e+01
1.024688032293e+03, -9.358633e+01
1.026201801049e+03, -9.395025e+01
1.027715569806e+03, -9.396668e+01
1.029229338562e+03, -9.380513e+01
1.030743107318e+03, -9.510774e+01
1.032256876074e+03, -9.750171e+01
1.033770644830e+03, -9.729452e+01
1.035284413587e+03, -9.514945e+01
1.036798182343e+03, -9.376546e+01
1.038311951099e+03, -9.413867e+01
1.039825719855e+03, -9.365586e+01
1.041339488611e+03, -9.238576e+01
1.042853257368e+03, -9.110217e+01
1.044367026124e+03, -9.080151e+01
1.045880794880e+03, -9.137908e+01
1.047394563636e+03, -9.224740e+01
1.048908332392e+03, -9.454091e+01
1.050422101149e+03, -9.764039e+01
1.051935869905e+03, -9.739104e+01
1.053449638661e+03, -9.758825e+01
1.054963407417e+03, -9.706164e+01
1.056477176173e+03, -9.579872e+01
1.057990944930e+03, -9.411449e+01
1.059504713686e+03, -9.266413e+01
1.061018482442e+03, -9.173342e+01
1.062532251198e+03, -9.093630e+01
1.064046019954e+03, -9.048097e+01
1.065559788711e+03, -9.108549e+01
1.067073557467e+03, -9.263982e+01
1.068587326223e+03, -9.340193e+01
1.070101094979e+03, -9.445751e+01
1.071614863735e+03, -9.297143e+01
1.073128632492e+03, -9.203865e+01
1.074642401248e+03, -9.150946e+01
1.076156170004e+03, -9.194081e+01
1.077669938760e+03, -9.345788e+01
1.079183707516e+03, -9.623801e+01
1.080697476273e+03, -9.775135e+01
1.082211245029e+03, -9.556670e+01
1.083725013785e+03, -9.462427e+01
1.085238782541e+03, -9.429991e+01
1.086752551297e+03, -9.270192e+01
1.088266320054e+03, -9.148720e+01
1.089780088810e+03, -9.103970e+01
1.091293857566e+03, -9.150912e+01
1.092807626322e+03, -9.318181e+01
1.094321395078e+03, -9.630771e+01
1.095835163835e+03, -9.723267e+01
1.097348932591e+03, -9.878471e+01
