% Moku:Go Spectrum Analyzer
% Input A (on)
% Input B (off)
% Start freq 400 Hz, stop freq 1.076 kHz, RBW 3.304 Hz (Auto mode), Hann window, Video filter off
% Averaging: 2 spectra per frame, 15 frame averages
% 
% Acquired 2026-04-30 T 15:32:10 +0200
% Frequency (Hz), Input A (dBm)
4.634235261215e+02, -8.863578e+01
4.640857999523e+02, -8.887144e+01
4.647480737832e+02, -8.885677e+01
4.654103476140e+02, -8.806647e+01
4.660726214449e+02, -8.754391e+01
4.667348952757e+02, -8.723531e+01
4.673971691065e+02, -8.662906e+01
4.680594429374e+02, -8.620102e+01
4.687217167682e+02, -8.585876e+01
4.693839905990e+02, -8.579315e+01
4.700462644299e+02, -8.595569e+01
4.707085382607e+02, -8.661207e+01
4.713708120916e+02, -8.767805e+01
4.720330859224e+02, -8.864848e+01
4.726953597532e+02, -8.915049e+01
4.733576335841e+02, -8.855268e+01
4.740199074149e+02, -8.770369e+01
4.746821812458e+02, -8.721022e+01
4.753444550766e+02, -8.681721e+01
4.760067289074e+02, -8.717355e+01
4.766690027383e+02, -8.758425e+01
4.773312765691e+02, -8.729389e+01
4.779935503999e+02, -8.706061e+01
4.786558242308e+02, -8.726486e+01
4.793180980616e+02, -8.737180e+01
4.799803718925e+02, -8.819762e+01
4.806426457233e+02, -8.811977e+01
4.813049195541e+02, -8.797508e+01
4.819671933850e+02, -8.794266e+01
4.826294672158e+02, -8.780611e+01
4.832917410466e+02, -8.787068e+01
4.839540148775e+02, -8.821083e+01
4.846162887083e+02, -8.827023e+01
4.852785625392e+02, -8.830000e+01
4.859408363700e+02, -8.826949e+01
4.866031102008e+02, -8.823320e+01
4.872653840317e+02, -8.802125e+01
4.879276578625e+02, -8.737942e+01
4.885899316933e+02, -8.696092e+01
4.892522055242e+02, -8.689125e+01
4.899144793550e+02, -8.712302e+01
4.905767531859e+02, -8.745465e+01
4.912390270167e+02, -8.771873e+01
4.919013008475e+02, -8.818411e+01
4.925635746784e+02, -8.865470e+01
4.932258485092e+02, -8.896382e+01
4.938881223400e+02, -8.825851e+01
4.945503961709e+02, -8.743720e+01
4.952126700017e+02, -8.685287e+01
4.958749438326e+02, -8.625138e+01
4.965372176634e+02, -8.595300e+01
4.971994914942e+02, -8.457891e+01
4.978617653251e+02, -8.198898e+01
4.985240391559e+02, -7.895684e+01
4.991863129867e+02, -7.648935e+01
4.998485868176e+02, -7.503857e+01
5.005108606484e+02, -7.457718e+01
5.011731344793e+02, -7.510689e+01
5.018354083101e+02, -7.668501e+01
5.024976821409e+02, -7.937535e+01
5.031599559718e+02, -8.276917e+01
5.038222298026e+02, -8.599613e+01
5.044845036334e+02, -8.785460e+01
5.051467774643e+02, -8.840607e+01
5.058090512951e+02, -8.846333e+01
5.064713251260e+02, -8.890452e+01
5.071335989568e+02, -8.889763e+01
5.077958727876e+02, -8.881553e+01
5.084581466185e+02, -8.902059e+01
5.091204204493e+02, -8.879098e+01
5.097826942801e+02, -8.841475e+01
5.104449681110e+02, -8.768742e+01
5.111072419418e+02, -8.710371e+01
5.117695157727e+02, -8.667903e+01
5.124317896035e+02, -8.602823e+01
5.130940634343e+02, -8.563154e+01
5.137563372652e+02, -8.562769e+01
5.144186110960e+02, -8.566972e+01
5.150808849268e+02, -8.557552e+01
5.157431587577e+02, -8.583979e+01
5.164054325885e+02, -8.642563e+01
5.170677064194e+02, -8.739534e+01
5.177299802502e+02, -8.841906e+01
5.183922540810e+02, -8.867500e+01
5.190545279119e+02, -8.851602e+01
5.197168017427e+02, -8.829874e+01
5.203790755736e+02, -8.843668e+01
5.210413494044e+02, -8.872358e+01
5.217036232352e+02, -8.897736e+01
5.223658970661e+02, -8.934230e+01
5.230281708969e+02, -9.016062e+01
5.236904447277e+02, -8.986273e+01
5.243527185586e+02, -8.876273e+01
5.250149923894e+02, -8.809256e+01
5.256772662203e+02, -8.776184e+01
5.263395400511e+02, -8.743853e+01
5.270018138819e+02, -8.734465e+01
5.276640877128e+02, -8.717883e+01
5.283263615436e+02, -8.725017e+01
5.289886353744e+02, -8.757265e+01
5.296509092053e+02, -8.787500e+01
5.303131830361e+02, -8.789633e+01
5.309754568670e+02, -8.786993e+01
5.316377306978e+02, -8.815738e+01
5.323000045286e+02, -8.891575e+01
5.329622783595e+02, -8.983437e+01
5.336245521903e+02, -9.053108e+01
5.342868260211e+02, -9.006912e+01
5.349490998520e+02, -8.953879e+01
5.356113736828e+02, -8.883809e+01
5.362736475137e+02, -8.812031e+01
5.369359213445e+02, -8.739372e+01
5.375981951753e+02, -8.702221e+01
5.382604690062e+02, -8.701723e+01
5.389227428370e+02, -8.725596e+01
5.395850166678e+02, -8.790980e+01
5.402472904987e+02, -8.864086e+01
5.409095643295e+02, -8.901575e+01
5.415718381604e+02, -8.890546e+01
5.422341119912e+02, -8.837128e+01
5.428963858220e+02, -8.783471e+01
5.435586596529e+02, -8.732852e+01
5.442209334837e+02, -8.736510e+01
5.448832073145e+02, -8.739569e+01
5.455454811454e+02, -8.759448e+01
5.462077549762e+02, -8.738438e+01
5.468700288071e+02, -8.480715e+01
5.475323026379e+02, -7.862170e+01
5.481945764687e+02, -7.373491e+01
5.488568502996e+02, -7.037915e+01
5.495191241304e+02, -6.826527e+01
5.501813979612e+02, -6.723813e+01
5.508436717921e+02, -6.723615e+01
5.515059456229e+02, -6.826995e+01
5.521682194538e+02, -7.043012e+01
5.528304932846e+02, -7.392143e+01
5.534927671154e+02, -7.913759e+01
5.541550409463e+02, -8.519636e+01
5.548173147771e+02, -8.599261e+01
5.554795886079e+02, -8.575260e+01
5.561418624388e+02, -8.580531e+01
5.568041362696e+02, -8.606842e+01
5.574664101005e+02, -8.669055e+01
5.581286839313e+02, -8.693991e+01
5.587909577621e+02, -8.671958e+01
5.594532315930e+02, -8.687782e+01
5.601155054238e+02, -8.709876e+01
5.607777792546e+02, -8.695468e+01
5.614400530855e+02, -8.681538e+01
5.621023269163e+02, -8.688572e+01
5.627646007472e+02, -8.712422e+01
5.634268745780e+02, -8.682843e+01
5.640891484088e+02, -8.646999e+01
5.647514222397e+02, -8.609433e+01
5.654136960705e+02, -8.597850e+01
5.660759699013e+02, -8.601886e+01
5.667382437322e+02, -8.637684e+01
5.674005175630e+02, -8.698405e+01
5.680627913939e+02, -8.731516e+01
5.687250652247e+02, -8.760988e+01
5.693873390555e+02, -8.775704e+01
5.700496128864e+02, -8.811015e+01
5.707118867172e+02, -8.847172e+01
5.713741605481e+02, -8.785649e+01
5.720364343789e+02, -8.718845e+01
5.726987082097e+02, -8.721701e+01
5.733609820406e+02, -8.752869e+01
5.740232558714e+02, -8.739338e+01
5.746855297022e+02, -8.749750e+01
5.753478035331e+02, -8.783411e+01
5.760100773639e+02, -8.814764e+01
5.766723511948e+02, -8.843208e+01
5.773346250256e+02, -8.853607e+01
5.779968988564e+02, -8.826849e+01
5.786591726873e+02, -8.785432e+01
5.793214465181e+02, -8.767308e+01
5.799837203489e+02, -8.777362e+01
5.806459941798e+02, -8.796131e+01
5.813082680106e+02, -8.810035e+01
5.819705418415e+02, -8.822322e+01
5.826328156723e+02, -8.778921e+01
5.832950895031e+02, -8.774682e+01
5.839573633340e+02, -8.786877e+01
5.846196371648e+02, -8.801886e+01
5.852819109956e+02, -8.809415e+01
5.859441848265e+02, -8.840922e+01
5.866064586573e+02, -8.919634e+01
5.872687324882e+02, -9.008069e+01
5.879310063190e+02, -8.915567e+01
5.885932801498e+02, -8.830784e+01
5.892555539807e+02, -8.752915e+01
5.899178278115e+02, -8.733270e+01
5.905801016423e+02, -8.762671e+01
5.912423754732e+02, -8.809803e+01
5.919046493040e+02, -8.852500e+01
5.925669231349e+02, -8.864260e+01
5.932291969657e+02, -8.858961e+01
5.938914707965e+02, -8.870914e+01
5.945537446274e+02, -8.877890e+01
5.952160184582e+02, -8.903565e+01
5.958782922890e+02, -8.905830e+01
5.965405661199e+02, -8.869323e+01
5.972028399507e+02, -8.749033e+01
5.978651137816e+02, -8.536843e+01
5.985273876124e+02, -8.204899e+01
5.991896614432e+02, -7.947211e+01
5.998519352741e+02, -7.793906e+01
6.005142091049e+02, -7.745756e+01
6.011764829357e+02, -7.800159e+01
6.018387567666e+02, -7.947082e+01
6.025010305974e+02, -8.181626e+01
6.031633044283e+02, -8.499002e+01
6.038255782591e+02, -8.761425e+01
6.044878520899e+02, -8.700778e+01
6.051501259208e+02, -8.656349e+01
6.058123997516e+02, -8.656825e+01
6.064746735824e+02, -8.713757e+01
6.071369474133e+02, -8.791767e+01
6.077992212441e+02, -8.845725e+01
6.084614950750e+02, -8.788379e+01
6.091237689058e+02, -8.759850e+01
6.097860427366e+02, -8.800977e+01
6.104483165675e+02, -8.886172e+01
6.111105903983e+02, -8.950014e+01
6.117728642291e+02, -8.934085e+01
6.124351380600e+02, -8.869302e+01
6.130974118908e+02, -8.835694e+01
6.137596857217e+02, -8.835276e+01
6.144219595525e+02, -8.848958e+01
6.150842333833e+02, -8.838113e+01
6.157465072142e+02, -8.817496e+01
6.164087810450e+02, -8.777481e+01
6.170710548759e+02, -8.742849e+01
6.177333287067e+02, -8.695087e+01
6.183956025375e+02, -8.688197e+01
6.190578763684e+02, -8.716623e+01
6.197201501992e+02, -8.759436e+01
6.203824240300e+02, -8.787382e+01
6.210446978609e+02, -8.815316e+01
6.217069716917e+02, -8.840126e+01
6.223692455226e+02, -8.787640e+01
6.230315193534e+02, -8.752134e+01
6.236937931842e+02, -8.758174e+01
6.243560670151e+02, -8.783535e+01
6.250183408459e+02, -8.793505e+01
6.256806146767e+02, -8.817297e+01
6.263428885076e+02, -8.874813e+01
6.270051623384e+02, -8.892826e+01
6.276674361693e+02, -8.792550e+01
6.283297100001e+02, -8.710507e+01
6.289919838309e+02, -8.618212e+01
6.296542576618e+02, -8.581385e+01
6.303165314926e+02, -8.579109e+01
6.309788053234e+02, -8.603223e+01
6.316410791543e+02, -8.627851e+01
6.323033529851e+02, -8.659316e+01
6.329656268160e+02, -8.724602e+01
6.336279006468e+02, -8.848689e+01
6.342901744776e+02, -8.945642e+01
6.349524483085e+02, -9.024620e+01
6.356147221393e+02, -8.979476e+01
6.362769959701e+02, -8.915312e+01
6.369392698010e+02, -8.891855e+01
6.376015436318e+02, -8.831144e+01
6.382638174627e+02, -8.768326e+01
6.389260912935e+02, -8.733143e+01
6.395883651243e+02, -8.721277e+01
6.402506389552e+02, -8.704867e+01
6.409129127860e+02, -8.681201e+01
6.415751866168e+02, -8.690630e+01
6.422374604477e+02, -8.733849e+01
6.428997342785e+02, -8.812002e+01
6.435620081094e+02, -8.838947e+01
6.442242819402e+02, -8.720491e+01
6.448865557710e+02, -8.624239e+01
6.455488296019e+02, -8.563975e+01
6.462111034327e+02, -8.577386e+01
6.468733772635e+02, -8.500209e+01
6.475356510944e+02, -7.963558e+01
6.481979249252e+02, -7.473703e+01
6.488601987561e+02, -7.107787e+01
6.495224725869e+02, -6.868386e+01
6.501847464177e+02, -6.741845e+01
6.508470202486e+02, -6.719779e+01
6.515092940794e+02, -6.801237e+01
6.521715679102e+02, -6.993080e+01
6.528338417411e+02, -7.312063e+01
6.534961155719e+02, -7.783528e+01
6.541583894028e+02, -8.347631e+01
6.548206632336e+02, -8.568079e+01
6.554829370644e+02, -8.688873e+01
6.561452108953e+02, -8.763465e+01
6.568074847261e+02, -8.787778e+01
6.574697585569e+02, -8.792026e+01
6.581320323878e+02, -8.833533e+01
6.587943062186e+02, -8.867286e+01
6.594565800495e+02, -8.799785e+01
6.601188538803e+02, -8.723196e+01
6.607811277111e+02, -8.667775e+01
6.614434015420e+02, -8.655895e+01
6.621056753728e+02, -8.654310e+01
6.627679492037e+02, -8.662051e+01
6.634302230345e+02, -8.669166e+01
6.640924968653e+02, -8.666868e+01
6.647547706962e+02, -8.655500e+01
6.654170445270e+02, -8.675547e+01
6.660793183578e+02, -8.730854e+01
6.667415921887e+02, -8.784388e+01
6.674038660195e+02, -8.802824e+01
6.680661398504e+02, -8.828395e+01
6.687284136812e+02, -8.824360e+01
6.693906875120e+02, -8.767895e+01
6.700529613429e+02, -8.718654e+01
6.707152351737e+02, -8.705378e+01
6.713775090045e+02, -8.721996e+01
6.720397828354e+02, -8.736462e+01
6.727020566662e+02, -8.739611e+01
6.733643304971e+02, -8.769850e+01
6.740266043279e+02, -8.776924e+01
6.746888781587e+02, -8.745658e+01
6.753511519896e+02, -8.701849e+01
6.760134258204e+02, -8.674507e+01
6.766756996512e+02, -8.637922e+01
6.773379734821e+02, -8.636203e+01
6.780002473129e+02, -8.679776e+01
6.786625211438e+02, -8.713951e+01
6.793247949746e+02, -8.755555e+01
6.799870688054e+02, -8.756471e+01
6.806493426363e+02, -8.722175e+01
6.813116164671e+02, -8.697586e+01
6.819738902979e+02, -8.653866e+01
6.826361641288e+02, -8.597294e+01
6.832984379596e+02, -8.561606e+01
6.839607117905e+02, -8.561102e+01
6.846229856213e+02, -8.564495e+01
6.852852594521e+02, -8.612798e+01
6.859475332830e+02, -8.671342e+01
6.866098071138e+02, -8.748532e+01
6.872720809446e+02, -8.863671e+01
6.879343547755e+02, -8.894115e+01
6.885966286063e+02, -8.929608e+01
6.892589024372e+02, -8.941588e+01
6.899211762680e+02, -8.921223e+01
6.905834500988e+02, -8.919734e+01
6.912457239297e+02, -8.903776e+01
6.919079977605e+02, -8.768389e+01
6.925702715913e+02, -8.721622e+01
6.932325454222e+02, -8.730142e+01
6.938948192530e+02, -8.780175e+01
6.945570930839e+02, -8.889280e+01
6.952193669147e+02, -8.976132e+01
6.958816407455e+02, -8.887633e+01
6.965439145764e+02, -8.813794e+01
6.972061884072e+02, -8.731164e+01
6.978684622380e+02, -8.630795e+01
6.985307360689e+02, -8.554649e+01
6.991930098997e+02, -8.526492e+01
6.998552837306e+02, -8.519687e+01
7.005175575614e+02, -8.510056e+01
7.011798313922e+02, -8.558373e+01
7.018421052231e+02, -8.658617e+01
7.025043790539e+02, -8.762401e+01
7.031666528847e+02, -8.837253e+01
7.038289267156e+02, -8.826944e+01
7.044912005464e+02, -8.785668e+01
7.051534743773e+02, -8.728916e+01
7.058157482081e+02, -8.617307e+01
7.064780220389e+02, -8.535570e+01
7.071402958698e+02, -8.488037e+01
7.078025697006e+02, -8.459595e+01
7.084648435314e+02, -8.457380e+01
7.091271173623e+02, -8.486674e+01
7.097893911931e+02, -8.574166e+01
7.104516650240e+02, -8.555821e+01
7.111139388548e+02, -8.550402e+01
7.117762126856e+02, -8.577475e+01
7.124384865165e+02, -8.624723e+01
7.131007603473e+02, -8.682265e+01
7.137630341782e+02, -8.755668e+01
7.144253080090e+02, -8.830638e+01
7.150875818398e+02, -8.747931e+01
7.157498556707e+02, -8.737065e+01
7.164121295015e+02, -8.702039e+01
7.170744033323e+02, -8.621021e+01
7.177366771632e+02, -8.574673e+01
7.183989509940e+02, -8.588275e+01
7.190612248249e+02, -8.628109e+01
7.197234986557e+02, -8.633044e+01
7.203857724865e+02, -8.616269e+01
7.210480463174e+02, -8.619256e+01
7.217103201482e+02, -8.623334e+01
7.223725939790e+02, -8.627422e+01
7.230348678099e+02, -8.648115e+01
7.236971416407e+02, -8.696593e+01
7.243594154716e+02, -8.704582e+01
7.250216893024e+02, -8.694194e+01
7.256839631332e+02, -8.676321e+01
7.263462369641e+02, -8.612205e+01
7.270085107949e+02, -8.582485e+01
7.276707846257e+02, -8.570141e+01
7.283330584566e+02, -8.502352e+01
7.289953322874e+02, -8.413107e+01
7.296576061183e+02, -8.310221e+01
7.303198799491e+02, -8.265779e+01
7.309821537799e+02, -8.250379e+01
7.316444276108e+02, -8.232680e+01
7.323067014416e+02, -8.266048e+01
7.329689752724e+02, -8.358446e+01
7.336312491033e+02, -8.491866e+01
7.342935229341e+02, -8.565165e+01
7.349557967650e+02, -8.614628e+01
7.356180705958e+02, -8.686279e+01
7.362803444266e+02, -8.662990e+01
7.369426182575e+02, -8.591612e+01
7.376048920883e+02, -8.568191e+01
7.382671659191e+02, -8.599753e+01
7.389294397500e+02, -8.648096e+01
7.395917135808e+02, -8.614518e+01
7.402539874117e+02, -8.626938e+01
7.409162612425e+02, -8.646008e+01
7.415785350733e+02, -8.651916e+01
7.422408089042e+02, -8.691548e+01
7.429030827350e+02, -8.722744e+01
7.435653565658e+02, -8.694606e+01
7.442276303967e+02, -8.648354e+01
7.448899042275e+02, -8.599389e+01
7.455521780584e+02, -8.583054e+01
7.462144518892e+02, -8.594972e+01
7.468767257200e+02, -8.588727e+01
7.475389995509e+02, -8.256982e+01
7.482012733817e+02, -7.753244e+01
7.488635472125e+02, -7.345084e+01
7.495258210434e+02, -7.072610e+01
7.501880948742e+02, -6.921019e+01
7.508503687051e+02, -6.877229e+01
7.515126425359e+02, -6.937261e+01
7.521749163667e+02, -7.105054e+01
7.528371901976e+02, -7.394493e+01
7.534994640284e+02, -7.838054e+01
7.541617378592e+02, -8.372182e+01
7.548240116901e+02, -8.719927e+01
7.554862855209e+02, -8.708084e+01
7.561485593518e+02, -8.667850e+01
7.568108331826e+02, -8.632035e+01
7.574731070134e+02, -8.563946e+01
7.581353808443e+02, -8.552885e+01
7.587976546751e+02, -8.588354e+01
7.594599285060e+02, -8.610991e+01
7.601222023368e+02, -8.598758e+01
7.607844761676e+02, -8.580592e+01
7.614467499985e+02, -8.577375e+01
7.621090238293e+02, -8.564803e+01
7.627712976601e+02, -8.538407e+01
7.634335714910e+02, -8.537563e+01
7.640958453218e+02, -8.581134e+01
7.647581191527e+02, -8.638657e+01
7.654203929835e+02, -8.672433e+01
7.660826668143e+02, -8.709762e+01
7.667449406452e+02, -8.703794e+01
7.674072144760e+02, -8.705785e+01
7.680694883068e+02, -8.636731e+01
7.687317621377e+02, -8.636356e+01
7.693940359685e+02, -8.673002e+01
7.700563097994e+02, -8.707797e+01
7.707185836302e+02, -8.680288e+01
7.713808574610e+02, -8.656254e+01
7.720431312919e+02, -8.642899e+01
7.727054051227e+02, -8.658505e+01
7.733676789535e+02, -8.707275e+01
7.740299527844e+02, -8.735196e+01
7.746922266152e+02, -8.777785e+01
7.753545004461e+02, -8.746046e+01
7.760167742769e+02, -8.758870e+01
7.766790481077e+02, -8.732310e+01
7.773413219386e+02, -8.662651e+01
7.780035957694e+02, -8.571104e+01
7.786658696002e+02, -8.479033e+01
7.793281434311e+02, -8.407814e+01
7.799904172619e+02, -8.366373e+01
7.806526910928e+02, -8.362153e+01
7.813149649236e+02, -8.378629e+01
7.819772387544e+02, -8.395925e+01
7.826395125853e+02, -8.434919e+01
7.833017864161e+02, -8.468377e+01
7.839640602469e+02, -8.511667e+01
7.846263340778e+02, -8.542059e+01
7.852886079086e+02, -8.564252e+01
7.859508817395e+02, -8.565410e+01
7.866131555703e+02, -8.532803e+01
7.872754294011e+02, -8.561201e+01
7.879377032320e+02, -8.627509e+01
7.885999770628e+02, -8.574071e+01
7.892622508936e+02, -8.505222e+01
7.899245247245e+02, -8.443817e+01
7.905867985553e+02, -8.452436e+01
7.912490723862e+02, -8.455723e+01
7.919113462170e+02, -8.482137e+01
7.925736200478e+02, -8.433705e+01
7.932358938787e+02, -8.374548e+01
7.938981677095e+02, -8.375007e+01
7.945604415403e+02, -8.411163e+01
7.952227153712e+02, -8.420300e+01
7.958849892020e+02, -8.444373e+01
7.965472630329e+02, -8.428227e+01
7.972095368637e+02, -8.407161e+01
7.978718106945e+02, -8.388581e+01
7.985340845254e+02, -8.345797e+01
7.991963583562e+02, -8.326571e+01
7.998586321870e+02, -8.321255e+01
8.005209060179e+02, -8.324089e+01
8.011831798487e+02, -8.385911e+01
8.018454536796e+02, -8.490899e+01
8.025077275104e+02, -8.639436e+01
8.031700013412e+02, -8.714808e+01
8.038322751721e+02, -8.620214e+01
8.044945490029e+02, -8.511723e+01
8.051568228337e+02, -8.383482e+01
8.058190966646e+02, -8.330645e+01
8.064813704954e+02, -8.325016e+01
8.071436443263e+02, -8.309825e+01
8.078059181571e+02, -8.290503e+01
8.084681919879e+02, -8.266818e+01
8.091304658188e+02, -8.220164e+01
8.097927396496e+02, -8.153374e+01
8.104550134805e+02, -8.112339e+01
8.111172873113e+02, -8.117967e+01
8.117795611421e+02, -8.150321e+01
8.124418349730e+02, -8.164531e+01
8.131041088038e+02, -8.120876e+01
8.137663826346e+02, -8.069866e+01
8.144286564655e+02, -8.066827e+01
8.150909302963e+02, -8.073537e+01
8.157532041272e+02, -8.058562e+01
8.164154779580e+02, -7.981110e+01
8.170777517888e+02, -7.891178e+01
8.177400256197e+02, -7.796892e+01
8.184022994505e+02, -7.741680e+01
8.190645732813e+02, -7.727537e+01
8.197268471122e+02, -7.690622e+01
8.203891209430e+02, -7.613211e+01
8.210513947739e+02, -7.573962e+01
8.217136686047e+02, -7.588525e+01
8.223759424355e+02, -7.643110e+01
8.230382162664e+02, -7.590522e+01
8.237004900972e+02, -7.487815e+01
8.243627639280e+02, -7.400879e+01
8.250250377589e+02, -7.324587e+01
8.256873115897e+02, -7.197402e+01
8.263495854206e+02, -7.093767e+01
8.270118592514e+02, -6.967728e+01
8.276741330822e+02, -6.813111e+01
8.283364069131e+02, -6.650775e+01
8.289986807439e+02, -6.511355e+01
8.296609545747e+02, -6.395766e+01
8.303232284056e+02, -6.328891e+01
8.309855022364e+02, -6.316934e+01
8.316477760673e+02, -6.329515e+01
8.323100498981e+02, -6.352266e+01
8.329723237289e+02, -6.433206e+01
8.336345975598e+02, -6.568574e+01
8.342968713906e+02, -6.744157e+01
8.349591452214e+02, -6.936822e+01
8.356214190523e+02, -7.099448e+01
8.362836928831e+02, -7.281970e+01
8.369459667140e+02, -7.353476e+01
8.376082405448e+02, -7.385598e+01
8.382705143756e+02, -7.469050e+01
8.389327882065e+02, -7.532711e+01
8.395950620373e+02, -7.552624e+01
8.402573358681e+02, -7.598156e+01
8.409196096990e+02, -7.680016e+01
8.415818835298e+02, -7.792123e+01
8.422441573607e+02, -7.906564e+01
8.429064311915e+02, -7.943545e+01
8.435687050223e+02, -7.998189e+01
8.442309788532e+02, -8.075697e+01
8.448932526840e+02, -7.981176e+01
8.455555265148e+02, -7.915027e+01
8.462178003457e+02, -7.923057e+01
8.468800741765e+02, -7.853685e+01
8.475423480074e+02, -7.542220e+01
8.482046218382e+02, -7.075859e+01
8.488668956690e+02, -6.678475e+01
8.495291694999e+02, -6.409236e+01
8.501914433307e+02, -6.253279e+01
8.508537171615e+02, -6.201006e+01
8.515159909924e+02, -6.249494e+01
8.521782648232e+02, -6.402657e+01
8.528405386541e+02, -6.672711e+01
8.535028124849e+02, -7.085711e+01
8.541650863157e+02, -7.696014e+01
8.548273601466e+02, -8.165589e+01
8.554896339774e+02, -8.318997e+01
8.561519078083e+02, -8.324037e+01
8.568141816391e+02, -8.327426e+01
8.574764554699e+02, -8.327892e+01
8.581387293008e+02, -8.276284e+01
8.588010031316e+02, -8.255654e+01
8.594632769624e+02, -8.236319e+01
8.601255507933e+02, -8.245510e+01
8.607878246241e+02, -8.319404e+01
8.614500984550e+02, -8.356757e+01
8.621123722858e+02, -8.378828e+01
8.627746461166e+02, -8.379792e+01
8.634369199475e+02, -8.382291e+01
8.640991937783e+02, -8.366594e+01
8.647614676091e+02, -8.402013e+01
8.654237414400e+02, -8.457747e+01
8.660860152708e+02, -8.481824e+01
8.667482891017e+02, -8.467399e+01
8.674105629325e+02, -8.469713e+01
8.680728367633e+02, -8.488396e+01
8.687351105942e+02, -8.495312e+01
8.693973844250e+02, -8.476471e+01
8.700596582558e+02, -8.460731e+01
8.707219320867e+02, -8.451812e+01
8.713842059175e+02, -8.464790e+01
8.720464797484e+02, -8.528435e+01
8.727087535792e+02, -8.619691e+01
8.733710274100e+02, -8.612912e+01
8.740333012409e+02, -8.554836e+01
8.746955750717e+02, -8.549091e+01
8.753578489025e+02, -8.509677e+01
8.760201227334e+02, -8.495503e+01
