% Moku:Go Spectrum Analyzer
% Input A (on)
% Input B (off)
% Start freq 0 Hz, stop freq 1.000 kHz, RBW 4.888 Hz (Auto mode), Hann window, Video filter off
% Averaging: 2 spectra per frame, 15 frame averages
% 
% Acquired 2026-04-30 T 16:04:17 +0200
% Frequency (Hz), Input A (dBm)
6.222787002722e+01, -6.908179e+01
6.322128077348e+01, -6.889655e+01
6.421469151974e+01, -6.850703e+01
6.520810226599e+01, -6.840581e+01
6.620151301225e+01, -6.869815e+01
6.719492375851e+01, -6.914466e+01
6.818833450476e+01, -6.959040e+01
6.918174525102e+01, -7.021636e+01
7.017515599728e+01, -7.066416e+01
7.116856674353e+01, -7.089292e+01
7.216197748979e+01, -7.113612e+01
7.315538823605e+01, -7.116656e+01
7.414879898230e+01, -7.132072e+01
7.514220972856e+01, -7.185014e+01
7.613562047482e+01, -7.226165e+01
7.712903122107e+01, -7.196064e+01
7.812244196733e+01, -7.090682e+01
7.911585271358e+01, -6.993161e+01
8.010926345984e+01, -6.949904e+01
8.110267420610e+01, -6.972933e+01
8.209608495235e+01, -6.995366e+01
8.308949569861e+01, -6.990750e+01
8.408290644487e+01, -7.016498e+01
8.507631719112e+01, -7.037659e+01
8.606972793738e+01, -7.060393e+01
8.706313868364e+01, -7.058350e+01
8.805654942989e+01, -7.054980e+01
8.904996017615e+01, -7.031426e+01
9.004337092241e+01, -7.018445e+01
9.103678166866e+01, -7.037659e+01
9.203019241492e+01, -7.092176e+01
9.302360316118e+01, -7.106064e+01
9.401701390743e+01, -7.123284e+01
9.501042465369e+01, -7.082366e+01
9.600383539995e+01, -6.833775e+01
9.699724614620e+01, -6.410859e+01
9.799065689246e+01, -6.083510e+01
9.898406763872e+01, -5.882405e+01
9.997747838497e+01, -5.796434e+01
1.009708891312e+02, -5.819741e+01
1.019642998775e+02, -5.952452e+01
1.029577106237e+02, -6.195451e+01
1.039511213700e+02, -6.529658e+01
1.049445321163e+02, -6.889053e+01
1.059379428625e+02, -7.191253e+01
1.069313536088e+02, -7.336354e+01
1.079247643550e+02, -7.265084e+01
1.089181751013e+02, -7.199325e+01
1.099115858475e+02, -7.138767e+01
1.109049965938e+02, -7.124872e+01
1.118984073400e+02, -7.018207e+01
1.128918180863e+02, -6.021593e+01
1.138852288326e+02, -5.324211e+01
1.148786395788e+02, -4.865820e+01
1.158720503251e+02, -4.565148e+01
1.168654610713e+02, -4.389032e+01
1.178588718176e+02, -4.322704e+01
1.188522825638e+02, -4.361393e+01
1.198456933101e+02, -4.508127e+01
1.208391040564e+02, -4.775453e+01
1.218325148026e+02, -5.191507e+01
1.228259255489e+02, -5.819894e+01
1.238193362951e+02, -6.712493e+01
1.248127470414e+02, -6.913189e+01
1.258061577876e+02, -6.859231e+01
1.267995685339e+02, -6.953244e+01
1.277929792802e+02, -7.051315e+01
1.287863900264e+02, -7.191075e+01
1.297798007727e+02, -7.246619e+01
1.307732115189e+02, -7.238425e+01
1.317666222652e+02, -7.295570e+01
1.327600330114e+02, -7.222980e+01
1.337534437577e+02, -7.185279e+01
1.347468545039e+02, -7.174585e+01
1.357402652502e+02, -7.166174e+01
1.367336759965e+02, -7.170891e+01
1.377270867427e+02, -7.167629e+01
1.387204974890e+02, -7.190716e+01
1.397139082352e+02, -7.304741e+01
1.407073189815e+02, -7.259312e+01
1.417007297277e+02, -7.184090e+01
1.426941404740e+02, -7.169438e+01
1.436875512203e+02, -7.156300e+01
1.446809619665e+02, -7.157786e+01
1.456743727128e+02, -7.132725e+01
1.466677834590e+02, -7.038573e+01
1.476611942053e+02, -6.880746e+01
1.486546049515e+02, -6.711780e+01
1.496480156978e+02, -6.624152e+01
1.506414264441e+02, -6.627664e+01
1.516348371903e+02, -6.721991e+01
1.526282479366e+02, -6.908933e+01
1.536216586828e+02, -7.076580e+01
1.546150694291e+02, -7.158115e+01
1.556084801753e+02, -7.186243e+01
1.566018909216e+02, -7.182265e+01
1.575953016678e+02, -7.145151e+01
1.585887124141e+02, -7.096994e+01
1.595821231604e+02, -7.079801e+01
1.605755339066e+02, -7.106455e+01
1.615689446529e+02, -7.181087e+01
1.625623553991e+02, -7.305151e+01
1.635557661454e+02, -7.319180e+01
1.645491768916e+02, -7.294300e+01
1.655425876379e+02, -7.278653e+01
1.665359983842e+02, -7.289952e+01
1.675294091304e+02, -7.305995e+01
1.685228198767e+02, -7.271240e+01
1.695162306229e+02, -7.196040e+01
1.705096413692e+02, -7.143913e+01
1.715030521154e+02, -7.110724e+01
1.724964628617e+02, -7.093417e+01
1.734898736080e+02, -7.087726e+01
1.744832843542e+02, -7.085801e+01
1.754766951005e+02, -7.105397e+01
1.764701058467e+02, -7.146237e+01
1.774635165930e+02, -7.199396e+01
1.784569273392e+02, -7.265553e+01
1.794503380855e+02, -7.333620e+01
1.804437488317e+02, -7.370194e+01
1.814371595780e+02, -7.367240e+01
1.824305703243e+02, -7.310065e+01
1.834239810705e+02, -7.258652e+01
1.844173918168e+02, -7.262176e+01
1.854108025630e+02, -7.217675e+01
1.864042133093e+02, -7.125954e+01
1.873976240555e+02, -7.100781e+01
1.883910348018e+02, -7.153399e+01
1.893844455481e+02, -7.251567e+01
1.903778562943e+02, -7.341597e+01
1.913712670406e+02, -7.398590e+01
1.923646777868e+02, -7.327691e+01
1.933580885331e+02, -7.202886e+01
1.943514992793e+02, -7.123500e+01
1.953449100256e+02, -7.080627e+01
1.963383207719e+02, -7.055925e+01
1.973317315181e+02, -7.039174e+01
1.983251422644e+02, -7.030622e+01
1.993185530106e+02, -7.012503e+01
2.003119637569e+02, -7.023670e+01
2.013053745031e+02, -7.093196e+01
2.022987852494e+02, -7.098769e+01
2.032921959956e+02, -7.068616e+01
2.042856067419e+02, -7.074909e+01
2.052790174882e+02, -7.080408e+01
2.062724282344e+02, -7.084551e+01
2.072658389807e+02, -7.114415e+01
2.082592497269e+02, -7.182387e+01
2.092526604732e+02, -7.230559e+01
2.102460712194e+02, -7.214653e+01
2.112394819657e+02, -7.173822e+01
2.122328927120e+02, -7.196221e+01
2.132263034582e+02, -7.230008e+01
2.142197142045e+02, -7.264824e+01
2.152131249507e+02, -7.315546e+01
2.162065356970e+02, -7.363133e+01
2.171999464432e+02, -7.323147e+01
2.181933571895e+02, -7.209249e+01
2.191867679358e+02, -7.115680e+01
2.201801786820e+02, -7.069692e+01
2.211735894283e+02, -7.086650e+01
2.221670001745e+02, -7.162301e+01
2.231604109208e+02, -7.236275e+01
2.241538216670e+02, -7.232172e+01
2.251472324133e+02, -7.224405e+01
2.261406431595e+02, -7.240270e+01
2.271340539058e+02, -7.252458e+01
2.281274646521e+02, -7.299510e+01
2.291208753983e+02, -7.370019e+01
2.301142861446e+02, -7.334239e+01
2.311076968908e+02, -7.290614e+01
2.321011076371e+02, -7.235158e+01
2.330945183833e+02, -7.183124e+01
2.340879291296e+02, -7.155368e+01
2.350813398759e+02, -7.174464e+01
2.360747506221e+02, -7.212410e+01
2.370681613684e+02, -7.234269e+01
2.380615721146e+02, -7.275130e+01
2.390549828609e+02, -7.315304e+01
2.400483936071e+02, -7.296304e+01
2.410418043534e+02, -7.233346e+01
2.420352150997e+02, -7.208884e+01
2.430286258459e+02, -7.235231e+01
2.440220365922e+02, -7.271737e+01
2.450154473384e+02, -7.186516e+01
2.460088580847e+02, -6.844120e+01
2.470022688309e+02, -6.373241e+01
2.479956795772e+02, -6.031938e+01
2.489890903234e+02, -5.815221e+01
2.499825010697e+02, -5.709175e+01
2.509759118160e+02, -5.707015e+01
2.519693225622e+02, -5.809257e+01
2.529627333085e+02, -6.024011e+01
2.539561440547e+02, -6.368874e+01
2.549495548010e+02, -6.853917e+01
2.559429655472e+02, -7.209261e+01
2.569363762935e+02, -7.253888e+01
2.579297870398e+02, -7.271790e+01
2.589231977860e+02, -7.325102e+01
2.599166085323e+02, -7.369014e+01
2.609100192785e+02, -7.393944e+01
2.619034300248e+02, -7.401150e+01
2.628968407710e+02, -7.452772e+01
2.638902515173e+02, -7.506765e+01
2.648836622636e+02, -7.555009e+01
2.658770730098e+02, -7.592361e+01
2.668704837561e+02, -7.581300e+01
2.678638945023e+02, -7.522335e+01
2.688573052486e+02, -7.446008e+01
2.698507159948e+02, -7.403438e+01
2.708441267411e+02, -7.380277e+01
2.718375374873e+02, -7.366756e+01
2.728309482336e+02, -7.332335e+01
2.738243589799e+02, -7.296363e+01
2.748177697261e+02, -7.284866e+01
2.758111804724e+02, -7.286845e+01
2.768045912186e+02, -7.317322e+01
2.777980019649e+02, -7.371356e+01
2.787914127111e+02, -7.434936e+01
2.797848234574e+02, -7.487377e+01
2.807782342037e+02, -7.452768e+01
2.817716449499e+02, -7.358789e+01
2.827650556962e+02, -7.273998e+01
2.837584664424e+02, -7.241625e+01
2.847518771887e+02, -7.267364e+01
2.857452879349e+02, -7.285513e+01
2.867386986812e+02, -7.313187e+01
2.877321094275e+02, -7.402671e+01
2.887255201737e+02, -7.504686e+01
2.897189309200e+02, -7.548353e+01
2.907123416662e+02, -7.513163e+01
2.917057524125e+02, -7.508330e+01
2.926991631587e+02, -7.485656e+01
2.936925739050e+02, -7.452267e+01
2.946859846512e+02, -7.426161e+01
2.956793953975e+02, -7.396382e+01
2.966728061438e+02, -7.396009e+01
2.976662168900e+02, -7.430351e+01
2.986596276363e+02, -7.386377e+01
2.996530383825e+02, -7.288397e+01
3.006464491288e+02, -7.248043e+01
3.016398598750e+02, -7.231555e+01
3.026332706213e+02, -7.230910e+01
3.036266813676e+02, -7.233486e+01
3.046200921138e+02, -7.259437e+01
3.056135028601e+02, -7.300917e+01
3.066069136063e+02, -7.359347e+01
3.076003243526e+02, -7.378372e+01
3.085937350988e+02, -7.393987e+01
3.095871458451e+02, -7.486997e+01
3.105805565914e+02, -7.416248e+01
3.115739673376e+02, -7.383199e+01
3.125673780839e+02, -7.418339e+01
3.135607888301e+02, -7.378342e+01
3.145541995764e+02, -7.398692e+01
3.155476103226e+02, -7.463390e+01
3.165410210689e+02, -7.497896e+01
3.175344318151e+02, -7.471638e+01
3.185278425614e+02, -7.493692e+01
3.195212533077e+02, -7.542741e+01
3.205146640539e+02, -7.485889e+01
3.215080748002e+02, -7.480106e+01
3.225014855464e+02, -7.475360e+01
3.234948962927e+02, -7.466189e+01
3.244883070389e+02, -7.457763e+01
3.254817177852e+02, -7.450265e+01
3.264751285315e+02, -7.478972e+01
3.274685392777e+02, -7.510283e+01
3.284619500240e+02, -7.536171e+01
3.294553607702e+02, -7.514325e+01
3.304487715165e+02, -7.480929e+01
3.314421822627e+02, -7.453850e+01
3.324355930090e+02, -7.443965e+01
3.334290037553e+02, -7.431165e+01
3.344224145015e+02, -7.424372e+01
3.354158252478e+02, -7.424814e+01
3.364092359940e+02, -7.437550e+01
3.374026467403e+02, -7.486695e+01
3.383960574865e+02, -7.512653e+01
3.393894682328e+02, -7.473655e+01
3.403828789790e+02, -7.429452e+01
3.413762897253e+02, -7.409165e+01
3.423697004716e+02, -7.394290e+01
3.433631112178e+02, -7.342624e+01
3.443565219641e+02, -7.303418e+01
3.453499327103e+02, -7.130376e+01
3.463433434566e+02, -6.801657e+01
3.473367542028e+02, -6.611672e+01
3.483301649491e+02, -6.406680e+01
3.493235756954e+02, -5.683000e+01
3.503169864416e+02, -5.051484e+01
3.513103971879e+02, -4.638643e+01
3.523038079341e+02, -4.377283e+01
3.532972186804e+02, -4.238003e+01
3.542906294266e+02, -4.208246e+01
3.552840401729e+02, -4.285332e+01
3.562774509192e+02, -4.474935e+01
3.572708616654e+02, -4.794265e+01
3.582642724117e+02, -5.283240e+01
3.592576831579e+02, -6.050655e+01
3.602510939042e+02, -7.520555e+01
3.612445046504e+02, -7.237815e+01
3.622379153967e+02, -7.218696e+01
3.632313261429e+02, -7.566196e+01
3.642247368892e+02, -7.601540e+01
3.652181476355e+02, -7.449047e+01
3.662115583817e+02, -7.397674e+01
3.672049691280e+02, -7.391578e+01
3.681983798742e+02, -7.390686e+01
3.691917906205e+02, -7.354403e+01
3.701852013667e+02, -7.341795e+01
3.711786121130e+02, -7.313023e+01
3.721720228593e+02, -7.340588e+01
3.731654336055e+02, -7.425122e+01
3.741588443518e+02, -7.475679e+01
3.751522550980e+02, -7.471410e+01
3.761456658443e+02, -7.493823e+01
3.771390765905e+02, -7.549053e+01
3.781324873368e+02, -7.588112e+01
3.791258980831e+02, -7.598684e+01
3.801193088293e+02, -7.564785e+01
3.811127195756e+02, -7.539692e+01
3.821061303218e+02, -7.560038e+01
3.830995410681e+02, -7.577392e+01
3.840929518143e+02, -7.514351e+01
3.850863625606e+02, -7.514372e+01
3.860797733068e+02, -7.565115e+01
3.870731840531e+02, -7.628050e+01
3.880665947994e+02, -7.634581e+01
3.890600055456e+02, -7.601348e+01
3.900534162919e+02, -7.555621e+01
3.910468270381e+02, -7.523842e+01
3.920402377844e+02, -7.516487e+01
3.930336485306e+02, -7.460505e+01
3.940270592769e+02, -7.418575e+01
3.950204700232e+02, -7.424223e+01
3.960138807694e+02, -7.467537e+01
3.970072915157e+02, -7.439769e+01
3.980007022619e+02, -7.260570e+01
3.989941130082e+02, -7.079224e+01
3.999875237544e+02, -6.965698e+01
4.009809345007e+02, -6.945485e+01
4.019743452470e+02, -7.009527e+01
4.029677559932e+02, -7.112433e+01
4.039611667395e+02, -7.254262e+01
4.049545774857e+02, -7.432610e+01
4.059479882320e+02, -7.541138e+01
4.069413989782e+02, -7.601380e+01
4.079348097245e+02, -7.580531e+01
4.089282204707e+02, -7.530698e+01
4.099216312170e+02, -7.520088e+01
4.109150419633e+02, -7.540099e+01
4.119084527095e+02, -7.595797e+01
4.129018634558e+02, -7.639800e+01
4.138952742020e+02, -7.587235e+01
4.148886849483e+02, -7.507957e+01
4.158820956945e+02, -7.478900e+01
4.168755064408e+02, -7.506398e+01
4.178689171871e+02, -7.569524e+01
4.188623279333e+02, -7.643522e+01
4.198557386796e+02, -7.675303e+01
4.208491494258e+02, -7.640939e+01
4.218425601721e+02, -7.577571e+01
4.228359709183e+02, -7.552986e+01
4.238293816646e+02, -7.567279e+01
4.248227924109e+02, -7.533042e+01
4.258162031571e+02, -7.486685e+01
4.268096139034e+02, -7.499051e+01
4.278030246496e+02, -7.517752e+01
4.287964353959e+02, -7.471009e+01
4.297898461421e+02, -7.445454e+01
4.307832568884e+02, -7.462911e+01
4.317766676346e+02, -7.539046e+01
4.327700783809e+02, -7.582147e+01
4.337634891272e+02, -7.577796e+01
4.347568998734e+02, -7.611635e+01
4.357503106197e+02, -7.638606e+01
4.367437213659e+02, -7.610028e+01
4.377371321122e+02, -7.579590e+01
4.387305428584e+02, -7.591354e+01
4.397239536047e+02, -7.605212e+01
4.407173643510e+02, -7.554803e+01
4.417107750972e+02, -7.512331e+01
4.427041858435e+02, -7.502375e+01
4.436975965897e+02, -7.502288e+01
4.446910073360e+02, -7.494458e+01
4.456844180822e+02, -7.476138e+01
4.466778288285e+02, -7.128487e+01
4.476712395748e+02, -6.684235e+01
4.486646503210e+02, -6.372313e+01
4.496580610673e+02, -6.183489e+01
4.506514718135e+02, -6.105206e+01
4.516448825598e+02, -6.132244e+01
4.526382933060e+02, -6.267006e+01
4.536317040523e+02, -6.521253e+01
4.546251147985e+02, -6.921318e+01
4.556185255448e+02, -7.415731e+01
4.566119362911e+02, -7.505446e+01
4.576053470373e+02, -7.542868e+01
4.585987577836e+02, -7.478189e+01
4.595921685298e+02, -7.469026e+01
4.605855792761e+02, -7.534683e+01
4.615789900223e+02, -7.640593e+01
4.625724007686e+02, -7.712303e+01
4.635658115149e+02, -7.682911e+01
4.645592222611e+02, -7.659108e+01
4.655526330074e+02, -7.604263e+01
4.665460437536e+02, -7.539994e+01
4.675394544999e+02, -7.522017e+01
4.685328652461e+02, -7.536910e+01
4.695262759924e+02, -7.518991e+01
4.705196867387e+02, -7.503061e+01
4.715130974849e+02, -7.516109e+01
4.725065082312e+02, -7.563729e+01
4.734999189774e+02, -7.633447e+01
4.744933297237e+02, -7.700177e+01
4.754867404699e+02, -7.702107e+01
4.764801512162e+02, -7.726290e+01
4.774735619624e+02, -7.763823e+01
4.784669727087e+02, -7.758847e+01
4.794603834550e+02, -7.719631e+01
4.804537942012e+02, -7.681611e+01
4.814472049475e+02, -7.662951e+01
4.824406156937e+02, -7.679817e+01
4.834340264400e+02, -7.704579e+01
4.844274371862e+02, -7.725878e+01
4.854208479325e+02, -7.745483e+01
4.864142586788e+02, -7.753697e+01
4.874076694250e+02, -7.692108e+01
4.884010801713e+02, -7.665280e+01
4.893944909175e+02, -7.680160e+01
4.903879016638e+02, -7.711746e+01
4.913813124100e+02, -7.716111e+01
4.923747231563e+02, -7.736233e+01
4.933681339025e+02, -7.769777e+01
4.943615446488e+02, -7.834829e+01
4.953549553951e+02, -7.782510e+01
4.963483661413e+02, -7.754953e+01
4.973417768876e+02, -7.736087e+01
4.983351876338e+02, -7.722330e+01
4.993285983801e+02, -7.694591e+01
5.003220091263e+02, -7.672764e+01
5.013154198726e+02, -7.692648e+01
5.023088306189e+02, -7.772966e+01
5.033022413651e+02, -7.917713e+01
5.042956521114e+02, -7.917770e+01
5.052890628576e+02, -7.853625e+01
5.062824736039e+02, -7.841299e+01
5.072758843501e+02, -7.859939e+01
5.082692950964e+02, -7.870020e+01
5.092627058427e+02, -7.869122e+01
5.102561165889e+02, -7.840686e+01
5.112495273352e+02, -7.800266e+01
5.122429380814e+02, -7.806063e+01
5.132363488277e+02, -7.878540e+01
5.142297595739e+02, -7.850583e+01
5.152231703202e+02, -7.886043e+01
5.162165810664e+02, -7.967367e+01
5.172099918127e+02, -7.848064e+01
5.182034025590e+02, -7.765275e+01
5.191968133052e+02, -7.735211e+01
5.201902240515e+02, -7.681333e+01
5.211836347977e+02, -7.631548e+01
5.221770455440e+02, -7.576542e+01
5.231704562902e+02, -7.540807e+01
5.241638670365e+02, -7.546566e+01
5.251572777828e+02, -7.607955e+01
5.261506885290e+02, -7.719192e+01
5.271440992753e+02, -7.842793e+01
5.281375100215e+02, -7.873986e+01
5.291309207678e+02, -7.871700e+01
5.301243315140e+02, -7.908654e+01
5.311177422603e+02, -7.935846e+01
5.321111530066e+02, -8.037229e+01
5.331045637528e+02, -8.121863e+01
5.340979744991e+02, -8.088266e+01
5.350913852453e+02, -7.983572e+01
5.360847959916e+02, -7.905878e+01
5.370782067378e+02, -7.859989e+01
5.380716174841e+02, -7.812657e+01
5.390650282303e+02, -7.762580e+01
5.400584389766e+02, -7.748231e+01
5.410518497229e+02, -7.787770e+01
5.420452604691e+02, -7.788043e+01
5.430386712154e+02, -7.775394e+01
5.440320819616e+02, -7.832337e+01
5.450254927079e+02, -7.855105e+01
5.460189034541e+02, -7.810467e+01
5.470123142004e+02, -7.691551e+01
5.480057249467e+02, -7.269573e+01
5.489991356929e+02, -6.943144e+01
5.499925464392e+02, -6.758966e+01
5.509859571854e+02, -6.690559e+01
5.519793679317e+02, -6.727786e+01
5.529727786779e+02, -6.869055e+01
5.539661894242e+02, -7.119258e+01
5.549596001705e+02, -7.484110e+01
5.559530109167e+02, -7.779457e+01
5.569464216630e+02, -7.899590e+01
5.579398324092e+02, -7.990488e+01
5.589332431555e+02, -8.174675e+01
5.599266539017e+02, -8.299595e+01
5.609200646480e+02, -8.245518e+01
5.619134753942e+02, -8.108690e+01
5.629068861405e+02, -7.992526e+01
5.639002968868e+02, -7.957482e+01
5.648937076330e+02, -7.988784e+01
5.658871183793e+02, -7.936575e+01
5.668805291255e+02, -7.884824e+01
5.678739398718e+02, -7.880752e+01
5.688673506180e+02, -7.854903e+01
5.698607613643e+02, -7.833132e+01
5.708541721106e+02, -7.802335e+01
5.718475828568e+02, -7.855618e+01
5.728409936031e+02, -7.816702e+01
5.738344043493e+02, -7.820006e+01
5.748278150956e+02, -7.864120e+01
5.758212258418e+02, -7.949811e+01
5.768146365881e+02, -7.879301e+01
5.778080473344e+02, -7.796220e+01
5.788014580806e+02, -7.650183e+01
5.797948688269e+02, -7.752862e+01
5.807882795731e+02, -7.739344e+01
5.817816903194e+02, -7.132001e+01
5.827751010656e+02, -7.161670e+01
5.837685118119e+02, -7.299809e+01
5.847619225581e+02, -5.705314e+01
5.857553333044e+02, -4.944495e+01
5.867487440507e+02, -4.456582e+01
5.877421547969e+02, -4.136246e+01
5.887355655432e+02, -3.944235e+01
5.897289762894e+02, -3.863397e+01
5.907223870357e+02, -3.887594e+01
5.917157977819e+02, -4.018732e+01
5.927092085282e+02, -4.267577e+01
5.937026192745e+02, -4.659918e+01
5.946960300207e+02, -5.257741e+01
5.956894407670e+02, -6.272209e+01
5.966828515132e+02, -7.670603e+01
5.976762622595e+02, -6.904074e+01
5.986696730057e+02, -7.207682e+01
5.996630837520e+02, -7.876569e+01
6.006564944983e+02, -7.750282e+01
6.016499052445e+02, -7.778541e+01
6.026433159908e+02, -7.915412e+01
6.036367267370e+02, -7.913367e+01
6.046301374833e+02, -7.846999e+01
6.056235482295e+02, -7.901731e+01
6.066169589758e+02, -7.887557e+01
6.076103697220e+02, -7.877602e+01
6.086037804683e+02, -7.957452e+01
6.095971912146e+02, -8.025675e+01
6.105906019608e+02, -8.009308e+01
6.115840127071e+02, -7.986870e+01
6.125774234533e+02, -7.962837e+01
6.135708341996e+02, -7.924210e+01
6.145642449458e+02, -7.907784e+01
6.155576556921e+02, -7.947506e+01
6.165510664384e+02, -7.984488e+01
6.175444771846e+02, -7.938148e+01
6.185378879309e+02, -7.903429e+01
6.195312986771e+02, -7.864957e+01
6.205247094234e+02, -7.849729e+01
6.215181201696e+02, -7.870256e+01
6.225115309159e+02, -7.908544e+01
6.235049416622e+02, -7.957815e+01
6.244983524084e+02, -8.022193e+01
6.254917631547e+02, -8.021246e+01
6.264851739009e+02, -7.965854e+01
6.274785846472e+02, -7.919138e+01
6.284719953934e+02, -7.893180e+01
6.294654061397e+02, -7.872418e+01
6.304588168859e+02, -7.861923e+01
6.314522276322e+02, -7.912603e+01
6.324456383785e+02, -7.961401e+01
6.334390491247e+02, -8.007784e+01
6.344324598710e+02, -8.068676e+01
6.354258706172e+02, -8.097307e+01
6.364192813635e+02, -8.050353e+01
6.374126921097e+02, -7.991735e+01
6.384061028560e+02, -7.969706e+01
6.393995136023e+02, -8.017395e+01
6.403929243485e+02, -8.072305e+01
6.413863350948e+02, -8.065837e+01
6.423797458410e+02, -8.115960e+01
6.433731565873e+02, -8.108234e+01
6.443665673335e+02, -8.116103e+01
6.453599780798e+02, -8.039010e+01
6.463533888261e+02, -7.816937e+01
6.473467995723e+02, -7.565863e+01
6.483402103186e+02, -7.310734e+01
6.493336210648e+02, -7.097709e+01
6.503270318111e+02, -6.974921e+01
6.513204425573e+02, -6.950117e+01
6.523138533036e+02, -7.027657e+01
6.533072640498e+02, -7.215549e+01
6.543006747961e+02, -7.522851e+01
6.552940855424e+02, -7.836068e+01
6.562874962886e+02, -7.991194e+01
6.572809070349e+02, -8.031985e+01
6.582743177811e+02, -8.029466e+01
6.592677285274e+02, -8.062361e+01
6.602611392736e+02, -8.110115e+01
6.612545500199e+02, -8.123482e+01
6.622479607662e+02, -8.160903e+01
6.632413715124e+02, -8.185893e+01
6.642347822587e+02, -8.123111e+01
6.652281930049e+02, -8.025319e+01
6.662216037512e+02, -7.986357e+01
6.672150144974e+02, -8.016383e+01
6.682084252437e+02, -8.092635e+01
6.692018359900e+02, -8.236214e+01
6.701952467362e+02, -8.224429e+01
6.711886574825e+02, -8.205154e+01
6.721820682287e+02, -8.206871e+01
6.731754789750e+02, -8.294437e+01
6.741688897212e+02, -8.316312e+01
6.751623004675e+02, -8.300409e+01
6.761557112137e+02, -8.282948e+01
6.771491219600e+02, -8.255097e+01
6.781425327063e+02, -8.190007e+01
6.791359434525e+02, -8.142660e+01
6.801293541988e+02, -8.117403e+01
6.811227649450e+02, -8.118718e+01
6.821161756913e+02, -8.118867e+01
6.831095864375e+02, -8.139497e+01
6.841029971838e+02, -8.186126e+01
6.850964079301e+02, -8.227048e+01
6.860898186763e+02, -8.288127e+01
6.870832294226e+02, -8.306394e+01
6.880766401688e+02, -8.242754e+01
6.890700509151e+02, -8.214276e+01
6.900634616613e+02, -8.200228e+01
6.910568724076e+02, -8.163084e+01
6.920502831539e+02, -8.111125e+01
6.930436939001e+02, -8.120224e+01
6.940371046464e+02, -8.137941e+01
6.950305153926e+02, -8.105983e+01
6.960239261389e+02, -8.062818e+01
6.970173368851e+02, -8.070552e+01
6.980107476314e+02, -8.084982e+01
6.990041583776e+02, -8.082408e+01
6.999975691239e+02, -8.119921e+01
7.009909798702e+02, -8.093220e+01
7.019843906164e+02, -8.043908e+01
7.029778013627e+02, -8.045329e+01
7.039712121089e+02, -8.084678e+01
7.049646228552e+02, -8.099900e+01
7.059580336014e+02, -8.081346e+01
7.069514443477e+02, -8.059513e+01
7.079448550940e+02, -8.028546e+01
7.089382658402e+02, -7.987818e+01
7.099316765865e+02, -7.950545e+01
7.109250873327e+02, -7.924151e+01
7.119184980790e+02, -7.921756e+01
7.129119088252e+02, -7.964600e+01
7.139053195715e+02, -8.026841e+01
