% Moku:Go Spectrum Analyzer
% Input A (on)
% Input B (off)
% Start freq 600 Hz, stop freq 1.076 kHz, RBW 2.326 Hz (Auto mode), Hann window, Video filter off
% Averaging: 1 spectra per frame, 15 frame averages
% 
% Acquired 2026-04-30 T 15:33:07 +0200
% Frequency (Hz), Input A (dBm)
9.239098793011e+02, -8.597034e+01
9.243808295808e+02, -8.662883e+01
9.248517798605e+02, -8.901367e+01
9.253227301402e+02, -9.009541e+01
9.257936804199e+02, -9.042417e+01
9.262646306996e+02, -9.001861e+01
9.267355809793e+02, -9.022111e+01
9.272065312590e+02, -8.959304e+01
9.276774815387e+02, -8.925881e+01
9.281484318184e+02, -8.850278e+01
9.286193820981e+02, -8.750198e+01
9.290903323778e+02, -8.696891e+01
9.295612826575e+02, -8.692736e+01
9.300322329373e+02, -8.712035e+01
9.305031832170e+02, -8.734879e+01
9.309741334967e+02, -8.733849e+01
9.314450837764e+02, -8.736121e+01
9.319160340561e+02, -8.840112e+01
9.323869843358e+02, -8.839581e+01
9.328579346155e+02, -8.767152e+01
9.333288848952e+02, -8.818558e+01
9.337998351749e+02, -8.947420e+01
9.342707854546e+02, -8.985416e+01
9.347417357343e+02, -9.004221e+01
9.352126860140e+02, -8.937253e+01
9.356836362937e+02, -8.895903e+01
9.361545865734e+02, -8.792447e+01
9.366255368531e+02, -8.783592e+01
9.370964871329e+02, -8.798887e+01
9.375674374126e+02, -8.851172e+01
9.380383876923e+02, -8.760122e+01
9.385093379720e+02, -8.747114e+01
