% Moku:Go Spectrum Analyzer
% Input A (on)
% Input B (off)
% Start freq 400 Hz, stop freq 600 Hz, RBW 977.5 mHz (Auto mode), Hann window, Video filter off
% Averaging: 1 spectra per frame, 10 frame averages
% 
% Acquired 2026-04-30 T 13:35:56 +0200
% Frequency (Hz), Input A (dBm)
4.482114066680e+02, -8.114549e+01
4.484100888173e+02, -8.114239e+01
4.486087709665e+02, -8.132884e+01
4.488074531158e+02, -8.219324e+01
4.490061352650e+02, -8.215686e+01
4.492048174143e+02, -8.113548e+01
4.494034995635e+02, -8.059658e+01
4.496021817128e+02, -8.033411e+01
4.498008638620e+02, -8.041619e+01
4.499995460113e+02, -8.006975e+01
4.501982281605e+02, -7.978834e+01
4.503969103098e+02, -8.014648e+01
4.505955924590e+02, -8.167637e+01
4.507942746083e+02, -8.180364e+01
4.509929567575e+02, -8.293784e+01
4.511916389068e+02, -8.437826e+01
4.513903210560e+02, -8.538785e+01
4.515890032053e+02, -8.370366e+01
4.517876853546e+02, -8.253192e+01
4.519863675038e+02, -8.196678e+01
4.521850496531e+02, -8.200458e+01
4.523837318023e+02, -8.217861e+01
4.525824139516e+02, -8.216095e+01
4.527810961008e+02, -8.223319e+01
4.529797782501e+02, -8.225883e+01
4.531784603993e+02, -8.191711e+01
4.533771425486e+02, -8.122415e+01
4.535758246978e+02, -8.039296e+01
4.537745068471e+02, -7.979247e+01
4.539731889963e+02, -7.953926e+01
4.541718711456e+02, -7.887699e+01
4.543705532948e+02, -7.894603e+01
4.545692354441e+02, -7.987524e+01
4.547679175933e+02, -8.144355e+01
4.549665997426e+02, -8.168393e+01
4.551652818918e+02, -8.142720e+01
4.553639640411e+02, -8.232942e+01
4.555626461903e+02, -8.222857e+01
4.557613283396e+02, -8.188655e+01
4.559600104888e+02, -8.180676e+01
4.561586926381e+02, -8.137304e+01
4.563573747873e+02, -8.179676e+01
4.565560569366e+02, -8.254513e+01
4.567547390858e+02, -8.206503e+01
4.569534212351e+02, -8.278360e+01
4.571521033843e+02, -8.101041e+01
4.573507855336e+02, -7.934916e+01
4.575494676828e+02, -7.838180e+01
4.577481498321e+02, -7.799436e+01
4.579468319813e+02, -7.814985e+01
4.581455141306e+02, -7.870834e+01
4.583441962798e+02, -7.950080e+01
4.585428784291e+02, -8.055100e+01
4.587415605783e+02, -8.129993e+01
4.589402427276e+02, -8.043838e+01
4.591389248768e+02, -8.003053e+01
4.593376070261e+02, -7.984006e+01
4.595362891754e+02, -8.016061e+01
4.597349713246e+02, -8.209823e+01
4.599336534739e+02, -8.286931e+01
4.601323356231e+02, -8.323778e+01
4.603310177724e+02, -8.168095e+01
4.605296999216e+02, -8.095740e+01
4.607283820709e+02, -8.030544e+01
4.609270642201e+02, -7.969972e+01
4.611257463694e+02, -7.913758e+01
4.613244285186e+02, -7.918298e+01
4.615231106679e+02, -8.012547e+01
4.617217928171e+02, -8.162193e+01
4.619204749664e+02, -8.221507e+01
4.621191571156e+02, -8.160836e+01
4.623178392649e+02, -8.091034e+01
4.625165214141e+02, -8.179273e+01
4.627152035634e+02, -7.949068e+01
4.629138857126e+02, -7.891760e+01
4.631125678619e+02, -7.977488e+01
4.633112500111e+02, -8.150425e+01
4.635099321604e+02, -8.258294e+01
4.637086143096e+02, -8.391057e+01
4.639072964589e+02, -8.331932e+01
4.641059786081e+02, -8.220941e+01
4.643046607574e+02, -8.138246e+01
4.645033429066e+02, -8.034334e+01
4.647020250559e+02, -7.957197e+01
4.649007072051e+02, -7.933898e+01
4.650993893544e+02, -7.965736e+01
4.652980715036e+02, -8.066249e+01
4.654967536529e+02, -8.264960e+01
4.656954358021e+02, -8.467571e+01
4.658941179514e+02, -8.472385e+01
4.660928001006e+02, -8.365035e+01
4.662914822499e+02, -8.285107e+01
4.664901643991e+02, -8.274175e+01
4.666888465484e+02, -8.314205e+01
4.668875286976e+02, -8.381266e+01
4.670862108469e+02, -8.644981e+01
4.672848929962e+02, -8.308950e+01
4.674835751454e+02, -8.185478e+01
4.676822572947e+02, -8.093738e+01
4.678809394439e+02, -8.061074e+01
4.680796215932e+02, -8.032775e+01
4.682783037424e+02, -8.002330e+01
4.684769858917e+02, -8.016056e+01
4.686756680409e+02, -8.105067e+01
4.688743501902e+02, -8.220192e+01
4.690730323394e+02, -8.175341e+01
4.692717144887e+02, -8.143617e+01
4.694703966379e+02, -7.988378e+01
4.696690787872e+02, -8.028337e+01
4.698677609364e+02, -8.088823e+01
4.700664430857e+02, -8.051237e+01
4.702651252349e+02, -8.043883e+01
4.704638073842e+02, -7.974974e+01
4.706624895334e+02, -7.897320e+01
4.708611716827e+02, -7.804783e+01
4.710598538319e+02, -7.699286e+01
4.712585359812e+02, -7.650640e+01
4.714572181304e+02, -7.653258e+01
4.716559002797e+02, -7.695029e+01
4.718545824289e+02, -7.773652e+01
4.720532645782e+02, -7.890574e+01
4.722519467274e+02, -8.063845e+01
4.724506288767e+02, -8.302349e+01
4.726493110259e+02, -8.237676e+01
4.728479931752e+02, -8.320881e+01
4.730466753244e+02, -8.400966e+01
4.732453574737e+02, -8.211311e+01
4.734440396229e+02, -8.109045e+01
4.736427217722e+02, -8.100597e+01
4.738414039214e+02, -8.212301e+01
4.740400860707e+02, -8.147188e+01
4.742387682199e+02, -8.169491e+01
4.744374503692e+02, -8.206432e+01
4.746361325185e+02, -8.188446e+01
4.748348146677e+02, -8.102739e+01
4.750334968170e+02, -8.040002e+01
4.752321789662e+02, -8.020674e+01
4.754308611155e+02, -8.047437e+01
4.756295432647e+02, -8.082735e+01
4.758282254140e+02, -8.040011e+01
4.760269075632e+02, -7.979403e+01
4.762255897125e+02, -7.990531e+01
4.764242718617e+02, -8.148702e+01
4.766229540110e+02, -8.116927e+01
4.768216361602e+02, -8.194086e+01
4.770203183095e+02, -8.177500e+01
4.772190004587e+02, -8.090782e+01
4.774176826080e+02, -8.091712e+01
4.776163647572e+02, -8.189719e+01
4.778150469065e+02, -8.423036e+01
4.780137290557e+02, -8.337000e+01
4.782124112050e+02, -8.161316e+01
4.784110933542e+02, -8.090679e+01
4.786097755035e+02, -8.095856e+01
4.788084576527e+02, -8.128703e+01
4.790071398020e+02, -8.172301e+01
4.792058219512e+02, -8.224490e+01
4.794045041005e+02, -8.263136e+01
4.796031862497e+02, -8.316849e+01
4.798018683990e+02, -8.362535e+01
4.800005505482e+02, -8.645073e+01
4.801992326975e+02, -8.335496e+01
4.803979148467e+02, -8.229179e+01
4.805965969960e+02, -8.075289e+01
4.807952791452e+02, -7.965339e+01
4.809939612945e+02, -7.911157e+01
4.811926434437e+02, -7.902907e+01
4.813913255930e+02, -7.955724e+01
4.815900077422e+02, -8.074584e+01
4.817886898915e+02, -8.145436e+01
4.819873720407e+02, -8.461987e+01
4.821860541900e+02, -8.226919e+01
4.823847363393e+02, -8.143476e+01
4.825834184885e+02, -8.187719e+01
4.827821006378e+02, -8.275555e+01
4.829807827870e+02, -8.375747e+01
4.831794649363e+02, -8.498245e+01
4.833781470855e+02, -8.313565e+01
4.835768292348e+02, -8.218491e+01
4.837755113840e+02, -8.120750e+01
4.839741935333e+02, -8.075046e+01
4.841728756825e+02, -8.117498e+01
4.843715578318e+02, -8.148396e+01
4.845702399810e+02, -8.139248e+01
4.847689221303e+02, -8.211840e+01
4.849676042795e+02, -8.160803e+01
4.851662864288e+02, -8.211368e+01
4.853649685780e+02, -8.189628e+01
4.855636507273e+02, -8.072054e+01
4.857623328765e+02, -8.102979e+01
4.859610150258e+02, -7.992848e+01
4.861596971750e+02, -7.936746e+01
4.863583793243e+02, -7.941359e+01
4.865570614735e+02, -8.014153e+01
4.867557436228e+02, -8.173732e+01
4.869544257720e+02, -8.103339e+01
4.871531079213e+02, -8.139000e+01
4.873517900705e+02, -8.205873e+01
4.875504722198e+02, -8.258453e+01
4.877491543690e+02, -8.302928e+01
4.879478365183e+02, -8.331825e+01
4.881465186675e+02, -8.328488e+01
4.883452008168e+02, -8.281990e+01
4.885438829660e+02, -8.193442e+01
4.887425651153e+02, -8.294741e+01
4.889412472645e+02, -8.293018e+01
4.891399294138e+02, -8.181074e+01
4.893386115630e+02, -8.138645e+01
4.895372937123e+02, -8.193250e+01
4.897359758615e+02, -8.303404e+01
4.899346580108e+02, -8.364991e+01
4.901333401601e+02, -8.312847e+01
4.903320223093e+02, -8.255608e+01
4.905307044586e+02, -8.247050e+01
4.907293866078e+02, -8.237780e+01
4.909280687571e+02, -8.235589e+01
4.911267509063e+02, -8.179326e+01
4.913254330556e+02, -8.083894e+01
4.915241152048e+02, -8.020170e+01
4.917227973541e+02, -7.972414e+01
4.919214795033e+02, -7.926221e+01
4.921201616526e+02, -7.910254e+01
4.923188438018e+02, -7.955650e+01
4.925175259511e+02, -8.083820e+01
4.927162081003e+02, -8.279126e+01
4.929148902496e+02, -8.443691e+01
4.931135723988e+02, -8.554764e+01
4.933122545481e+02, -8.414161e+01
4.935109366973e+02, -8.308042e+01
4.937096188466e+02, -8.231910e+01
4.939083009958e+02, -8.260208e+01
4.941069831451e+02, -7.980312e+01
4.943056652943e+02, -7.876415e+01
4.945043474436e+02, -7.834304e+01
4.947030295928e+02, -7.810963e+01
4.949017117421e+02, -7.816994e+01
4.951003938913e+02, -7.897933e+01
4.952990760406e+02, -8.109764e+01
4.954977581898e+02, -8.467732e+01
4.956964403391e+02, -8.269447e+01
4.958951224883e+02, -8.367910e+01
4.960938046376e+02, -8.130062e+01
4.962924867868e+02, -8.076994e+01
4.964911689361e+02, -8.049867e+01
4.966898510853e+02, -8.038514e+01
4.968885332346e+02, -8.071006e+01
4.970872153838e+02, -8.142059e+01
4.972858975331e+02, -8.168158e+01
4.974845796824e+02, -8.295383e+01
4.976832618316e+02, -8.224977e+01
4.978819439809e+02, -8.129864e+01
4.980806261301e+02, -8.106233e+01
4.982793082794e+02, -8.134451e+01
4.984779904286e+02, -8.202394e+01
4.986766725779e+02, -8.178885e+01
4.988753547271e+02, -8.006359e+01
4.990740368764e+02, -7.892854e+01
4.992727190256e+02, -7.834105e+01
4.994714011749e+02, -7.837767e+01
4.996700833241e+02, -7.925702e+01
4.998687654734e+02, -8.152299e+01
5.000674476226e+02, -8.413934e+01
5.002661297719e+02, -8.331717e+01
5.004648119211e+02, -8.404398e+01
5.006634940704e+02, -8.219397e+01
5.008621762196e+02, -8.094360e+01
5.010608583689e+02, -8.077270e+01
5.012595405181e+02, -8.113663e+01
5.014582226674e+02, -8.135279e+01
5.016569048166e+02, -8.138141e+01
5.018555869659e+02, -8.192536e+01
5.020542691151e+02, -8.269675e+01
5.022529512644e+02, -8.303304e+01
5.024516334136e+02, -8.088425e+01
5.026503155629e+02, -8.157305e+01
5.028489977121e+02, -8.053196e+01
5.030476798614e+02, -7.890925e+01
5.032463620106e+02, -7.872198e+01
5.034450441599e+02, -7.946537e+01
5.036437263091e+02, -8.048175e+01
5.038424084584e+02, -8.096257e+01
5.040410906076e+02, -8.226391e+01
5.042397727569e+02, -8.338564e+01
5.044384549061e+02, -8.375869e+01
5.046371370554e+02, -8.356438e+01
5.048358192046e+02, -8.400745e+01
5.050345013539e+02, -8.498523e+01
5.052331835032e+02, -8.733066e+01
5.054318656524e+02, -8.507654e+01
5.056305478017e+02, -8.416145e+01
5.058292299509e+02, -8.420396e+01
5.060279121002e+02, -8.369252e+01
5.062265942494e+02, -8.351821e+01
5.064252763987e+02, -8.374437e+01
5.066239585479e+02, -8.373872e+01
5.068226406972e+02, -8.410967e+01
5.070213228464e+02, -8.587716e+01
5.072200049957e+02, -8.570638e+01
5.074186871449e+02, -8.336233e+01
5.076173692942e+02, -8.177659e+01
5.078160514434e+02, -8.070916e+01
5.080147335927e+02, -8.074551e+01
5.082134157419e+02, -8.125540e+01
5.084120978912e+02, -8.174630e+01
5.086107800404e+02, -8.229242e+01
5.088094621897e+02, -8.206910e+01
5.090081443389e+02, -8.170252e+01
5.092068264882e+02, -8.169391e+01
5.094055086374e+02, -8.197913e+01
5.096041907867e+02, -8.262704e+01
5.098028729359e+02, -8.313109e+01
5.100015550852e+02, -8.355981e+01
5.102002372344e+02, -8.544544e+01
5.103989193837e+02, -8.542296e+01
5.105976015329e+02, -8.178535e+01
5.107962836822e+02, -7.974244e+01
5.109949658314e+02, -7.856241e+01
5.111936479807e+02, -7.794193e+01
5.113923301299e+02, -7.783699e+01
5.115910122792e+02, -7.805314e+01
5.117896944284e+02, -7.790690e+01
5.119883765777e+02, -7.785223e+01
5.121870587269e+02, -7.837755e+01
5.123857408762e+02, -7.910108e+01
5.125844230254e+02, -8.017386e+01
5.127831051747e+02, -8.167864e+01
5.129817873240e+02, -8.325055e+01
5.131804694732e+02, -8.441088e+01
5.133791516225e+02, -8.427531e+01
5.135778337717e+02, -8.722311e+01
5.137765159210e+02, -8.573763e+01
5.139751980702e+02, -8.298092e+01
5.141738802195e+02, -8.204240e+01
5.143725623687e+02, -8.213329e+01
5.145712445180e+02, -8.480819e+01
5.147699266672e+02, -8.140924e+01
5.149686088165e+02, -8.076651e+01
5.151672909657e+02, -8.106850e+01
5.153659731150e+02, -8.196097e+01
5.155646552642e+02, -8.329314e+01
5.157633374135e+02, -8.386764e+01
5.159620195627e+02, -8.399764e+01
5.161607017120e+02, -8.409409e+01
5.163593838612e+02, -8.337277e+01
5.165580660105e+02, -8.258181e+01
5.167567481597e+02, -8.165423e+01
5.169554303090e+02, -8.091804e+01
5.171541124582e+02, -8.027256e+01
5.173527946075e+02, -8.016556e+01
5.175514767567e+02, -8.049145e+01
5.177501589060e+02, -8.048949e+01
5.179488410552e+02, -8.036719e+01
5.181475232045e+02, -8.021775e+01
5.183462053537e+02, -7.991872e+01
5.185448875030e+02, -7.986607e+01
5.187435696522e+02, -8.092482e+01
5.189422518015e+02, -8.065248e+01
5.191409339507e+02, -8.181875e+01
5.193396161000e+02, -8.128358e+01
5.195382982492e+02, -8.232232e+01
5.197369803985e+02, -8.552151e+01
5.199356625477e+02, -8.428360e+01
5.201343446970e+02, -8.411678e+01
5.203330268462e+02, -8.451334e+01
5.205317089955e+02, -8.202991e+01
5.207303911448e+02, -8.156539e+01
5.209290732940e+02, -8.216240e+01
5.211277554433e+02, -8.303229e+01
5.213264375925e+02, -8.303380e+01
5.215251197418e+02, -8.283186e+01
5.217238018910e+02, -8.260852e+01
5.219224840403e+02, -8.045221e+01
5.221211661895e+02, -8.012485e+01
5.223198483388e+02, -8.068171e+01
5.225185304880e+02, -8.206670e+01
5.227172126373e+02, -8.399291e+01
5.229158947865e+02, -8.396710e+01
5.231145769358e+02, -8.334237e+01
5.233132590850e+02, -8.274454e+01
5.235119412343e+02, -8.221035e+01
5.237106233835e+02, -8.214850e+01
5.239093055328e+02, -8.292031e+01
5.241079876820e+02, -8.371271e+01
5.243066698313e+02, -8.518212e+01
5.245053519805e+02, -8.502122e+01
5.247040341298e+02, -8.443071e+01
5.249027162790e+02, -8.354761e+01
5.251013984283e+02, -8.377637e+01
5.253000805775e+02, -8.397287e+01
5.254987627268e+02, -8.354049e+01
5.256974448760e+02, -8.082951e+01
5.258961270253e+02, -7.919813e+01
5.260948091745e+02, -7.866647e+01
5.262934913238e+02, -7.912216e+01
5.264921734730e+02, -8.027582e+01
5.266908556223e+02, -8.125871e+01
5.268895377715e+02, -8.115915e+01
5.270882199208e+02, -8.134092e+01
5.272869020700e+02, -8.132141e+01
5.274855842193e+02, -8.107325e+01
5.276842663685e+02, -8.060001e+01
5.278829485178e+02, -8.079126e+01
5.280816306671e+02, -8.117377e+01
5.282803128163e+02, -8.225238e+01
5.284789949656e+02, -8.281569e+01
5.286776771148e+02, -8.307767e+01
5.288763592641e+02, -8.268861e+01
5.290750414133e+02, -8.418132e+01
5.292737235626e+02, -8.328027e+01
5.294724057118e+02, -8.454744e+01
5.296710878611e+02, -8.409188e+01
5.298697700103e+02, -8.422930e+01
5.300684521596e+02, -8.324667e+01
5.302671343088e+02, -8.386348e+01
5.304658164581e+02, -8.442200e+01
5.306644986073e+02, -8.154026e+01
5.308631807566e+02, -7.991477e+01
5.310618629058e+02, -7.951153e+01
5.312605450551e+02, -8.080429e+01
5.314592272043e+02, -8.044935e+01
5.316579093536e+02, -8.156384e+01
5.318565915028e+02, -8.307010e+01
5.320552736521e+02, -8.269688e+01
5.322539558013e+02, -8.187571e+01
5.324526379506e+02, -8.184490e+01
5.326513200998e+02, -8.427694e+01
5.328500022491e+02, -8.205666e+01
5.330486843983e+02, -8.237606e+01
5.332473665476e+02, -8.259451e+01
5.334460486968e+02, -8.232565e+01
5.336447308461e+02, -8.338971e+01
5.338434129953e+02, -8.275147e+01
5.340420951446e+02, -8.267714e+01
5.342407772938e+02, -8.328610e+01
5.344394594431e+02, -8.375595e+01
5.346381415923e+02, -8.309739e+01
5.348368237416e+02, -8.244413e+01
5.350355058908e+02, -8.202970e+01
5.352341880401e+02, -8.202593e+01
5.354328701893e+02, -8.237724e+01
5.356315523386e+02, -8.388971e+01
5.358302344879e+02, -8.482251e+01
5.360289166371e+02, -8.359194e+01
5.362275987864e+02, -8.454356e+01
5.364262809356e+02, -8.733615e+01
5.366249630849e+02, -8.233964e+01
5.368236452341e+02, -7.961660e+01
5.370223273834e+02, -7.795780e+01
5.372210095326e+02, -7.726351e+01
5.374196916819e+02, -7.765821e+01
5.376183738311e+02, -7.833103e+01
5.378170559804e+02, -7.857658e+01
5.380157381296e+02, -8.011391e+01
5.382144202789e+02, -8.056845e+01
5.384131024281e+02, -8.165704e+01
5.386117845774e+02, -8.374764e+01
5.388104667266e+02, -8.499784e+01
5.390091488759e+02, -8.324435e+01
5.392078310251e+02, -8.233759e+01
5.394065131744e+02, -8.131777e+01
5.396051953236e+02, -8.037886e+01
5.398038774729e+02, -8.045132e+01
5.400025596221e+02, -8.124956e+01
5.402012417714e+02, -8.173013e+01
5.403999239206e+02, -8.321138e+01
5.405986060699e+02, -8.192326e+01
5.407972882191e+02, -8.092367e+01
5.409959703684e+02, -8.084445e+01
5.411946525176e+02, -8.281807e+01
5.413933346669e+02, -8.154536e+01
5.415920168161e+02, -8.005527e+01
5.417906989654e+02, -7.915858e+01
5.419893811146e+02, -7.913258e+01
5.421880632639e+02, -7.974323e+01
5.423867454131e+02, -7.996776e+01
5.425854275624e+02, -7.928709e+01
5.427841097116e+02, -7.928647e+01
