% Moku:Go Spectrum Analyzer
% Input A (on)
% Input B (off)
% Start freq 0 Hz, stop freq 1.076 kHz, RBW 5.259 Hz (Auto mode), Hann window, Video filter off
% Averaging: 2 spectra per frame, 15 frame averages
% 
% Acquired 2026-04-30 T 15:30:59 +0200
% Frequency (Hz), Input A (dBm)
8.420553058386e+01, -8.136852e+01
8.526516871320e+01, -8.116757e+01
8.632480684254e+01, -8.112625e+01
8.738444497188e+01, -8.095465e+01
8.844408310122e+01, -7.977194e+01
8.950372123056e+01, -7.889273e+01
9.056335935990e+01, -7.843414e+01
9.162299748924e+01, -7.825017e+01
9.268263561858e+01, -7.908942e+01
9.374227374792e+01, -7.862811e+01
9.480191187726e+01, -7.185504e+01
9.586155000660e+01, -6.621584e+01
9.692118813594e+01, -6.209293e+01
9.798082626528e+01, -5.934747e+01
9.904046439462e+01, -5.778375e+01
1.001001025240e+02, -5.728452e+01
1.011597406533e+02, -5.780819e+01
1.022193787826e+02, -5.936627e+01
1.032790169120e+02, -6.197584e+01
1.043386550413e+02, -6.561394e+01
1.053982931707e+02, -7.041147e+01
1.064579313000e+02, -7.666674e+01
1.075175694293e+02, -7.864405e+01
1.085772075587e+02, -7.951903e+01
1.096368456880e+02, -8.065034e+01
1.106964838174e+02, -8.159840e+01
1.117561219467e+02, -8.141545e+01
1.128157600760e+02, -8.061945e+01
1.138753982054e+02, -7.984691e+01
1.149350363347e+02, -7.918314e+01
1.159946744641e+02, -7.871949e+01
1.170543125934e+02, -7.848935e+01
1.181139507227e+02, -7.844824e+01
1.191735888521e+02, -7.868272e+01
1.202332269814e+02, -7.948809e+01
1.212928651108e+02, -8.013089e+01
1.223525032401e+02, -8.058049e+01
1.234121413694e+02, -8.090000e+01
1.244717794988e+02, -8.080037e+01
1.255314176281e+02, -8.098939e+01
1.265910557575e+02, -8.171916e+01
1.276506938868e+02, -8.288166e+01
1.287103320162e+02, -8.105027e+01
1.297699701455e+02, -8.026760e+01
1.308296082748e+02, -7.993065e+01
1.318892464042e+02, -7.971459e+01
1.329488845335e+02, -7.930188e+01
1.340085226629e+02, -7.871143e+01
1.350681607922e+02, -7.834770e+01
1.361277989215e+02, -7.831221e+01
1.371874370509e+02, -7.830145e+01
1.382470751802e+02, -7.875921e+01
1.393067133096e+02, -7.992834e+01
1.403663514389e+02, -8.123802e+01
1.414259895682e+02, -8.166407e+01
1.424856276976e+02, -8.044269e+01
1.435452658269e+02, -7.876030e+01
1.446049039563e+02, -7.567211e+01
1.456645420856e+02, -7.140777e+01
1.467241802149e+02, -6.807487e+01
1.477838183443e+02, -6.552358e+01
1.488434564736e+02, -6.389962e+01
1.499030946030e+02, -6.332176e+01
1.509627327323e+02, -6.377005e+01
1.520223708616e+02, -6.518523e+01
1.530820089910e+02, -6.750839e+01
1.541416471203e+02, -7.064492e+01
1.552012852497e+02, -7.428699e+01
1.562609233790e+02, -7.757677e+01
1.573205615083e+02, -7.839335e+01
1.583801996377e+02, -7.843564e+01
1.594398377670e+02, -7.871687e+01
1.604994758964e+02, -7.915618e+01
1.615591140257e+02, -7.977714e+01
1.626187521550e+02, -8.032336e+01
1.636783902844e+02, -8.083167e+01
1.647380284137e+02, -8.058269e+01
1.657976665431e+02, -8.028287e+01
1.668573046724e+02, -7.959997e+01
1.679169428017e+02, -7.930572e+01
1.689765809311e+02, -7.953212e+01
1.700362190604e+02, -8.016602e+01
1.710958571898e+02, -8.080565e+01
1.721554953191e+02, -8.124264e+01
1.732151334484e+02, -8.003555e+01
1.742747715778e+02, -7.929139e+01
1.753344097071e+02, -7.901384e+01
1.763940478365e+02, -7.944970e+01
1.774536859658e+02, -8.041818e+01
1.785133240951e+02, -8.199587e+01
1.795729622245e+02, -8.262659e+01
1.806326003538e+02, -8.168934e+01
1.816922384832e+02, -8.087308e+01
1.827518766125e+02, -8.033936e+01
1.838115147418e+02, -7.960612e+01
1.848711528712e+02, -7.901566e+01
1.859307910005e+02, -7.855396e+01
1.869904291299e+02, -7.857822e+01
1.880500672592e+02, -7.875069e+01
1.891097053885e+02, -7.949778e+01
1.901693435179e+02, -8.018123e+01
1.912289816472e+02, -8.083940e+01
1.922886197766e+02, -8.051083e+01
1.933482579059e+02, -8.070013e+01
1.944078960352e+02, -8.048974e+01
1.954675341646e+02, -7.583886e+01
1.965271722939e+02, -7.187094e+01
1.975868104233e+02, -6.925439e+01
1.986464485526e+02, -6.750324e+01
1.997060866819e+02, -6.662548e+01
2.007657248113e+02, -6.670571e+01
2.018253629406e+02, -6.771727e+01
2.028850010700e+02, -6.956691e+01
2.039446391993e+02, -7.201249e+01
2.050042773287e+02, -7.458420e+01
2.060639154580e+02, -7.722184e+01
2.071235535873e+02, -7.880223e+01
2.081831917167e+02, -7.925457e+01
2.092428298460e+02, -7.925219e+01
2.103024679754e+02, -7.928511e+01
2.113621061047e+02, -7.909915e+01
2.124217442340e+02, -7.962561e+01
2.134813823634e+02, -8.108447e+01
2.145410204927e+02, -8.109295e+01
2.156006586221e+02, -8.120924e+01
2.166602967514e+02, -8.094113e+01
2.177199348807e+02, -8.089448e+01
2.187795730101e+02, -8.076142e+01
2.198392111394e+02, -8.044063e+01
2.208988492688e+02, -7.987001e+01
2.219584873981e+02, -7.903519e+01
2.230181255274e+02, -7.859858e+01
2.240777636568e+02, -7.855189e+01
2.251374017861e+02, -7.895268e+01
2.261970399155e+02, -7.942818e+01
2.272566780448e+02, -8.039263e+01
2.283163161741e+02, -8.142779e+01
2.293759543035e+02, -8.140974e+01
2.304355924328e+02, -8.098244e+01
2.314952305622e+02, -8.093251e+01
2.325548686915e+02, -7.982384e+01
2.336145068208e+02, -7.836488e+01
2.346741449502e+02, -7.770869e+01
2.357337830795e+02, -7.773201e+01
2.367934212089e+02, -7.745273e+01
2.378530593382e+02, -7.746687e+01
2.389126974675e+02, -7.794132e+01
2.399723355969e+02, -7.893973e+01
2.410319737262e+02, -7.853273e+01
2.420916118556e+02, -7.829141e+01
2.431512499849e+02, -8.027082e+01
2.442108881142e+02, -7.538540e+01
2.452705262436e+02, -6.838802e+01
2.463301643729e+02, -6.335701e+01
2.473898025023e+02, -5.974324e+01
2.484494406316e+02, -5.736839e+01
2.495090787609e+02, -5.611341e+01
2.505687168903e+02, -5.590735e+01
2.516283550196e+02, -5.674102e+01
2.526879931490e+02, -5.866873e+01
2.537476312783e+02, -6.181347e+01
2.548072694076e+02, -6.638091e+01
2.558669075370e+02, -7.233706e+01
2.569265456663e+02, -7.938871e+01
2.579861837957e+02, -8.108360e+01
2.590458219250e+02, -8.026636e+01
2.601054600543e+02, -7.942837e+01
2.611650981837e+02, -7.892752e+01
2.622247363130e+02, -7.851335e+01
2.632843744424e+02, -7.788793e+01
2.643440125717e+02, -7.777209e+01
2.654036507010e+02, -7.852037e+01
2.664632888304e+02, -7.967522e+01
2.675229269597e+02, -8.115704e+01
2.685825650891e+02, -8.117126e+01
2.696422032184e+02, -8.112518e+01
2.707018413477e+02, -8.099964e+01
2.717614794771e+02, -8.018498e+01
2.728211176064e+02, -7.949737e+01
2.738807557358e+02, -7.940479e+01
2.749403938651e+02, -7.976908e+01
2.760000319944e+02, -8.035765e+01
2.770596701238e+02, -8.037286e+01
2.781193082531e+02, -7.981457e+01
2.791789463825e+02, -7.989506e+01
2.802385845118e+02, -8.030194e+01
2.812982226412e+02, -7.999682e+01
2.823578607705e+02, -7.987523e+01
2.834174988998e+02, -7.974716e+01
2.844771370292e+02, -7.958979e+01
2.855367751585e+02, -7.955184e+01
2.865964132879e+02, -7.962922e+01
2.876560514172e+02, -7.884111e+01
2.887156895465e+02, -7.845393e+01
2.897753276759e+02, -7.806568e+01
2.908349658052e+02, -7.763976e+01
2.918946039346e+02, -7.752036e+01
2.929542420639e+02, -7.799883e+01
2.940138801932e+02, -7.883481e+01
2.950735183226e+02, -7.806690e+01
2.961331564519e+02, -7.451116e+01
2.971927945813e+02, -7.144732e+01
2.982524327106e+02, -6.917479e+01
2.993120708399e+02, -6.789517e+01
3.003717089693e+02, -6.733932e+01
3.014313470986e+02, -6.758376e+01
3.024909852280e+02, -6.871587e+01
3.035506233573e+02, -7.086366e+01
3.046102614866e+02, -7.430472e+01
3.056698996160e+02, -7.906465e+01
3.067295377453e+02, -8.170505e+01
3.077891758747e+02, -8.135241e+01
3.088488140040e+02, -8.141878e+01
3.099084521333e+02, -8.109803e+01
3.109680902627e+02, -7.991254e+01
3.120277283920e+02, -7.885648e+01
3.130873665214e+02, -7.825579e+01
3.141470046507e+02, -7.840859e+01
3.152066427800e+02, -7.929911e+01
3.162662809094e+02, -8.031517e+01
3.173259190387e+02, -8.065087e+01
3.183855571681e+02, -8.009642e+01
3.194451952974e+02, -8.004548e+01
3.205048334267e+02, -8.001910e+01
3.215644715561e+02, -7.997725e+01
3.226241096854e+02, -7.990724e+01
3.236837478148e+02, -7.973727e+01
3.247433859441e+02, -7.968213e+01
3.258030240734e+02, -7.980352e+01
3.268626622028e+02, -7.984144e+01
3.279223003321e+02, -7.956220e+01
3.289819384615e+02, -8.024076e+01
3.300415765908e+02, -8.021480e+01
3.311012147201e+02, -8.020976e+01
3.321608528495e+02, -8.043191e+01
3.332204909788e+02, -8.006193e+01
3.342801291082e+02, -8.008725e+01
3.353397672375e+02, -8.018092e+01
3.363994053668e+02, -7.981526e+01
3.374590434962e+02, -7.881279e+01
3.385186816255e+02, -7.772536e+01
3.395783197549e+02, -7.769714e+01
3.406379578842e+02, -7.834303e+01
3.416975960135e+02, -7.794835e+01
3.427572341429e+02, -7.804421e+01
3.438168722722e+02, -7.740703e+01
3.448765104016e+02, -7.339835e+01
3.459361485309e+02, -6.979229e+01
3.469957866602e+02, -6.668647e+01
3.480554247896e+02, -6.371154e+01
3.491150629189e+02, -6.184044e+01
3.501747010483e+02, -6.091824e+01
3.512343391776e+02, -6.107659e+01
3.522939773069e+02, -6.206747e+01
3.533536154363e+02, -6.385174e+01
3.544132535656e+02, -6.623578e+01
3.554728916950e+02, -7.009563e+01
3.565325298243e+02, -7.625502e+01
3.575921679537e+02, -7.989799e+01
3.586518060830e+02, -8.019883e+01
3.597114442123e+02, -8.000820e+01
3.607710823417e+02, -7.955469e+01
3.618307204710e+02, -7.890062e+01
3.628903586004e+02, -7.810504e+01
3.639499967297e+02, -7.754458e+01
3.650096348590e+02, -7.744290e+01
3.660692729884e+02, -7.783226e+01
3.671289111177e+02, -7.858110e+01
3.681885492471e+02, -7.928846e+01
3.692481873764e+02, -7.954377e+01
3.703078255057e+02, -7.938948e+01
3.713674636351e+02, -7.929070e+01
3.724271017644e+02, -7.981441e+01
3.734867398938e+02, -8.047846e+01
3.745463780231e+02, -7.998695e+01
3.756060161524e+02, -8.005997e+01
3.766656542818e+02, -7.954147e+01
3.777252924111e+02, -7.921860e+01
3.787849305405e+02, -7.875792e+01
3.798445686698e+02, -7.810087e+01
3.809042067991e+02, -7.724226e+01
3.819638449285e+02, -7.692917e+01
3.830234830578e+02, -7.727621e+01
3.840831211872e+02, -7.808360e+01
3.851427593165e+02, -7.895456e+01
3.862023974458e+02, -7.948295e+01
3.872620355752e+02, -8.011042e+01
3.883216737045e+02, -8.157931e+01
3.893813118339e+02, -8.180008e+01
3.904409499632e+02, -8.050531e+01
3.915005880925e+02, -7.889949e+01
3.925602262219e+02, -7.783119e+01
3.936198643512e+02, -7.802874e+01
3.946795024806e+02, -7.612065e+01
3.957391406099e+02, -7.337885e+01
3.967987787392e+02, -6.985011e+01
3.978584168686e+02, -6.756972e+01
3.989180549979e+02, -6.634166e+01
3.999776931273e+02, -6.607826e+01
4.010373312566e+02, -6.680111e+01
4.020969693859e+02, -6.854817e+01
4.031566075153e+02, -7.059937e+01
4.042162456446e+02, -7.223723e+01
4.052758837740e+02, -7.508665e+01
4.063355219033e+02, -7.669235e+01
4.073951600326e+02, -7.649999e+01
4.084547981620e+02, -7.638978e+01
4.095144362913e+02, -7.668169e+01
4.105740744207e+02, -7.733995e+01
4.116337125500e+02, -7.803783e+01
4.126933506793e+02, -7.863819e+01
4.137529888087e+02, -7.952772e+01
4.148126269380e+02, -8.008977e+01
4.158722650674e+02, -8.025735e+01
4.169319031967e+02, -7.986608e+01
4.179915413260e+02, -7.928447e+01
4.190511794554e+02, -7.912816e+01
4.201108175847e+02, -7.855233e+01
4.211704557141e+02, -7.794291e+01
4.222300938434e+02, -7.757143e+01
4.232897319727e+02, -7.748354e+01
4.243493701021e+02, -7.770979e+01
4.254090082314e+02, -7.792778e+01
4.264686463608e+02, -7.817999e+01
4.275282844901e+02, -7.823518e+01
4.285879226194e+02, -7.792928e+01
4.296475607488e+02, -7.766311e+01
4.307071988781e+02, -7.779764e+01
4.317668370075e+02, -7.801722e+01
4.328264751368e+02, -7.768176e+01
4.338861132662e+02, -7.739462e+01
4.349457513955e+02, -7.727032e+01
4.360053895248e+02, -7.734388e+01
4.370650276542e+02, -7.768098e+01
4.381246657835e+02, -7.842272e+01
4.391843039129e+02, -7.961114e+01
4.402439420422e+02, -8.090264e+01
4.413035801715e+02, -8.056329e+01
4.423632183009e+02, -7.958954e+01
4.434228564302e+02, -8.074625e+01
4.444824945596e+02, -7.681378e+01
4.455421326889e+02, -7.097012e+01
4.466017708182e+02, -6.685886e+01
4.476614089476e+02, -6.394910e+01
4.487210470769e+02, -6.207702e+01
4.497806852063e+02, -6.124329e+01
4.508403233356e+02, -6.136863e+01
4.518999614649e+02, -6.251505e+01
4.529595995943e+02, -6.441793e+01
4.540192377236e+02, -6.668383e+01
4.550788758530e+02, -6.983908e+01
4.561385139823e+02, -7.436609e+01
4.571981521116e+02, -7.855499e+01
4.582577902410e+02, -7.745473e+01
4.593174283703e+02, -7.715271e+01
4.603770664997e+02, -7.748419e+01
4.614367046290e+02, -7.803418e+01
4.624963427583e+02, -7.896109e+01
4.635559808877e+02, -7.983936e+01
4.646156190170e+02, -8.033806e+01
4.656752571464e+02, -8.064132e+01
4.667348952757e+02, -8.020466e+01
4.677945334050e+02, -7.942139e+01
4.688541715344e+02, -7.900437e+01
4.699138096637e+02, -7.883190e+01
4.709734477931e+02, -7.838342e+01
4.720330859224e+02, -7.810443e+01
4.730927240517e+02, -7.776575e+01
4.741523621811e+02, -7.777449e+01
4.752120003104e+02, -7.826763e+01
4.762716384398e+02, -7.949780e+01
4.773312765691e+02, -8.061033e+01
4.783909146984e+02, -8.139140e+01
4.794505528278e+02, -8.189332e+01
4.805101909571e+02, -8.043769e+01
4.815698290865e+02, -7.901997e+01
4.826294672158e+02, -7.813730e+01
4.836891053451e+02, -7.750730e+01
4.847487434745e+02, -7.726642e+01
4.858083816038e+02, -7.724389e+01
4.868680197332e+02, -7.712402e+01
4.879276578625e+02, -7.720946e+01
4.889872959918e+02, -7.793699e+01
4.900469341212e+02, -7.897926e+01
4.911065722505e+02, -7.954292e+01
4.921662103799e+02, -7.959953e+01
4.932258485092e+02, -7.972375e+01
4.942854866385e+02, -7.961845e+01
4.953451247679e+02, -7.814654e+01
4.964047628972e+02, -7.563936e+01
4.974644010266e+02, -7.292066e+01
4.985240391559e+02, -7.042708e+01
4.995836772852e+02, -6.899047e+01
5.006433154146e+02, -6.860694e+01
5.017029535439e+02, -6.924374e+01
5.027625916733e+02, -7.092518e+01
5.038222298026e+02, -7.365789e+01
5.048818679319e+02, -7.712359e+01
5.059415060613e+02, -8.013232e+01
5.070011441906e+02, -8.103213e+01
5.080607823200e+02, -8.018721e+01
5.091204204493e+02, -8.011375e+01
5.101800585787e+02, -8.040644e+01
5.112396967080e+02, -7.909185e+01
5.122993348373e+02, -7.815724e+01
5.133589729667e+02, -7.787462e+01
5.144186110960e+02, -7.821700e+01
5.154782492254e+02, -7.872297e+01
5.165378873547e+02, -7.855644e+01
5.175975254840e+02, -7.865204e+01
5.186571636134e+02, -7.908153e+01
5.197168017427e+02, -7.957117e+01
5.207764398721e+02, -7.965699e+01
5.218360780014e+02, -7.877686e+01
5.228957161307e+02, -7.816405e+01
5.239553542601e+02, -7.751325e+01
5.250149923894e+02, -7.714330e+01
5.260746305188e+02, -7.675813e+01
5.271342686481e+02, -7.650505e+01
5.281939067774e+02, -7.667437e+01
5.292535449068e+02, -7.709133e+01
5.303131830361e+02, -7.765284e+01
5.313728211655e+02, -7.803321e+01
5.324324592948e+02, -7.869263e+01
5.334920974241e+02, -7.965788e+01
5.345517355535e+02, -8.052835e+01
5.356113736828e+02, -8.134337e+01
5.366710118122e+02, -8.088289e+01
5.377306499415e+02, -7.954988e+01
5.387902880708e+02, -7.898015e+01
5.398499262002e+02, -7.889468e+01
5.409095643295e+02, -7.924114e+01
5.419692024589e+02, -7.968964e+01
5.430288405882e+02, -7.994257e+01
5.440884787175e+02, -7.943559e+01
5.451481168469e+02, -7.698325e+01
5.462077549762e+02, -7.402992e+01
5.472673931056e+02, -7.114158e+01
5.483270312349e+02, -6.851954e+01
5.493866693642e+02, -6.687576e+01
5.504463074936e+02, -6.625987e+01
5.515059456229e+02, -6.670017e+01
5.525655837523e+02, -6.821682e+01
5.536252218816e+02, -7.039876e+01
5.546848600109e+02, -7.307109e+01
5.557444981403e+02, -7.685206e+01
5.568041362696e+02, -8.000723e+01
5.578637743990e+02, -8.099645e+01
5.589234125283e+02, -8.100008e+01
5.599830506576e+02, -8.095992e+01
5.610426887870e+02, -8.018209e+01
5.621023269163e+02, -7.909713e+01
5.631619650457e+02, -7.867522e+01
5.642216031750e+02, -7.867584e+01
5.652812413043e+02, -7.880463e+01
5.663408794337e+02, -7.851521e+01
5.674005175630e+02, -7.817503e+01
5.684601556924e+02, -7.819362e+01
5.695197938217e+02, -7.878662e+01
5.705794319510e+02, -7.907131e+01
5.716390700804e+02, -7.931878e+01
5.726987082097e+02, -7.939986e+01
5.737583463391e+02, -7.959096e+01
5.748179844684e+02, -7.973356e+01
5.758776225977e+02, -7.996932e+01
5.769372607271e+02, -7.980839e+01
5.779968988564e+02, -7.992122e+01
5.790565369858e+02, -8.000196e+01
5.801161751151e+02, -8.018778e+01
5.811758132444e+02, -8.049207e+01
5.822354513738e+02, -8.037938e+01
5.832950895031e+02, -8.036715e+01
5.843547276325e+02, -8.022290e+01
5.854143657618e+02, -7.943571e+01
5.864740038912e+02, -7.869884e+01
5.875336420205e+02, -7.830414e+01
5.885932801498e+02, -7.808362e+01
5.896529182792e+02, -7.782745e+01
5.907125564085e+02, -7.764565e+01
5.917721945379e+02, -7.735933e+01
5.928318326672e+02, -7.733689e+01
5.938914707965e+02, -7.783679e+01
5.949511089259e+02, -7.931034e+01
5.960107470552e+02, -8.002225e+01
5.970703851846e+02, -7.900536e+01
5.981300233139e+02, -7.653698e+01
5.991896614432e+02, -7.413316e+01
6.002492995726e+02, -7.251817e+01
6.013089377019e+02, -7.196653e+01
6.023685758313e+02, -7.230567e+01
6.034282139606e+02, -7.336587e+01
6.044878520899e+02, -7.488597e+01
6.055474902193e+02, -7.662868e+01
6.066071283486e+02, -7.820258e+01
6.076667664780e+02, -7.888497e+01
6.087264046073e+02, -8.003938e+01
6.097860427366e+02, -8.080891e+01
6.108456808660e+02, -8.148418e+01
6.119053189953e+02, -8.047412e+01
6.129649571247e+02, -8.007629e+01
6.140245952540e+02, -7.965313e+01
6.150842333833e+02, -7.949362e+01
6.161438715127e+02, -7.922452e+01
6.172035096420e+02, -7.933846e+01
6.182631477714e+02, -7.948191e+01
6.193227859007e+02, -7.929868e+01
6.203824240300e+02, -7.930307e+01
6.214420621594e+02, -7.968855e+01
6.225017002887e+02, -8.002812e+01
6.235613384181e+02, -7.977048e+01
6.246209765474e+02, -7.957244e+01
6.256806146767e+02, -7.903961e+01
6.267402528061e+02, -7.897033e+01
6.277998909354e+02, -7.914181e+01
6.288595290648e+02, -7.900542e+01
6.299191671941e+02, -7.839394e+01
6.309788053234e+02, -7.815061e+01
6.320384434528e+02, -7.809884e+01
6.330980815821e+02, -7.830707e+01
6.341577197115e+02, -7.848097e+01
6.352173578408e+02, -7.845707e+01
6.362769959701e+02, -7.831530e+01
6.373366340995e+02, -7.873291e+01
6.383962722288e+02, -7.973720e+01
6.394559103582e+02, -8.035149e+01
6.405155484875e+02, -8.074145e+01
6.415751866168e+02, -8.031783e+01
6.426348247462e+02, -7.954339e+01
6.436944628755e+02, -7.859550e+01
6.447541010049e+02, -7.797712e+01
6.458137391342e+02, -7.453200e+01
6.468733772635e+02, -7.149190e+01
6.479330153929e+02, -6.924954e+01
6.489926535222e+02, -6.769398e+01
6.500522916516e+02, -6.688927e+01
6.511119297809e+02, -6.688067e+01
6.521715679102e+02, -6.797304e+01
6.532312060396e+02, -6.998147e+01
6.542908441689e+02, -7.209606e+01
6.553504822983e+02, -7.477323e+01
6.564101204276e+02, -7.870534e+01
6.574697585569e+02, -8.078931e+01
6.585293966863e+02, -8.011685e+01
6.595890348156e+02, -7.991816e+01
6.606486729450e+02, -7.998710e+01
6.617083110743e+02, -8.030195e+01
6.627679492037e+02, -8.010073e+01
6.638275873330e+02, -8.029257e+01
6.648872254623e+02, -8.031159e+01
6.659468635917e+02, -8.016684e+01
6.670065017210e+02, -7.927855e+01
6.680661398504e+02, -7.852763e+01
6.691257779797e+02, -7.857347e+01
6.701854161090e+02, -7.958088e+01
6.712450542384e+02, -7.960013e+01
6.723046923677e+02, -7.973959e+01
6.733643304971e+02, -7.997792e+01
6.744239686264e+02, -8.025917e+01
6.754836067557e+02, -8.062555e+01
6.765432448851e+02, -8.055728e+01
6.776028830144e+02, -8.053600e+01
6.786625211438e+02, -8.100699e+01
6.797221592731e+02, -8.111940e+01
6.807817974024e+02, -8.052190e+01
6.818414355318e+02, -7.968086e+01
6.829010736611e+02, -7.905065e+01
6.839607117905e+02, -7.898017e+01
6.850203499198e+02, -7.973985e+01
6.860799880491e+02, -7.969746e+01
6.871396261785e+02, -7.940619e+01
6.881992643078e+02, -7.993794e+01
6.892589024372e+02, -8.035639e+01
6.903185405665e+02, -8.040546e+01
6.913781786958e+02, -8.072939e+01
6.924378168252e+02, -8.078264e+01
6.934974549545e+02, -8.070726e+01
6.945570930839e+02, -8.074854e+01
6.956167312132e+02, -7.944410e+01
6.966763693425e+02, -7.859745e+01
6.977360074719e+02, -7.811004e+01
6.987956456012e+02, -7.808433e+01
6.998552837306e+02, -7.819550e+01
7.009149218599e+02, -7.824228e+01
7.019745599892e+02, -7.869788e+01
7.030341981186e+02, -7.949524e+01
7.040938362479e+02, -7.984462e+01
7.051534743773e+02, -7.991934e+01
7.062131125066e+02, -7.967906e+01
7.072727506359e+02, -7.927852e+01
7.083323887653e+02, -7.864067e+01
7.093920268946e+02, -7.803361e+01
7.104516650240e+02, -7.761642e+01
7.115113031533e+02, -7.777979e+01
7.125709412826e+02, -7.852206e+01
7.136305794120e+02, -7.945996e+01
7.146902175413e+02, -7.985604e+01
7.157498556707e+02, -8.007510e+01
7.168094938000e+02, -8.028400e+01
7.178691319293e+02, -8.112794e+01
7.189287700587e+02, -8.147636e+01
7.199884081880e+02, -8.090567e+01
7.210480463174e+02, -7.966704e+01
7.221076844467e+02, -7.891122e+01
7.231673225760e+02, -7.905884e+01
7.242269607054e+02, -7.932256e+01
7.252865988347e+02, -7.930395e+01
7.263462369641e+02, -7.875065e+01
7.274058750934e+02, -7.864241e+01
7.284655132227e+02, -7.930430e+01
7.295251513521e+02, -7.909722e+01
7.305847894814e+02, -7.901300e+01
7.316444276108e+02, -7.948402e+01
7.327040657401e+02, -7.947885e+01
7.337637038694e+02, -7.850217e+01
7.348233419988e+02, -7.772002e+01
7.358829801281e+02, -7.712019e+01
7.369426182575e+02, -7.697334e+01
7.380022563868e+02, -7.746148e+01
7.390618945162e+02, -7.855453e+01
7.401215326455e+02, -8.013095e+01
7.411811707748e+02, -8.096388e+01
7.422408089042e+02, -8.090657e+01
7.433004470335e+02, -8.094953e+01
7.443600851629e+02, -8.136613e+01
7.454197232922e+02, -7.975642e+01
7.464793614215e+02, -7.560878e+01
7.475389995509e+02, -7.206579e+01
7.485986376802e+02, -6.974557e+01
7.496582758096e+02, -6.849177e+01
7.507179139389e+02, -6.818965e+01
7.517775520682e+02, -6.875470e+01
7.528371901976e+02, -7.005158e+01
7.538968283269e+02, -7.213075e+01
7.549564664563e+02, -7.508542e+01
7.560161045856e+02, -7.919079e+01
7.570757427149e+02, -8.056797e+01
7.581353808443e+02, -8.069304e+01
7.591950189736e+02, -8.026456e+01
7.602546571030e+02, -7.959607e+01
7.613142952323e+02, -7.850427e+01
