% Moku:Go Spectrum Analyzer
% Input A (on)
% Input B (off)
% Start freq 0 Hz, stop freq 1.076 kHz, RBW 2.000 Hz (Manual mode), Hann window, Video filter off
% Averaging: 1 spectra per frame, 15 frame averages
% 
% Acquired 2026-04-30 T 15:28:46 +0200
% Frequency (Hz), Input A (dBm)
1.806326003538e+02, -7.617710e+01
1.816922384832e+02, -7.622582e+01
1.827518766125e+02, -7.776039e+01
1.838115147418e+02, -7.709630e+01
1.848711528712e+02, -7.921486e+01
1.859307910005e+02, -8.199327e+01
1.869904291299e+02, -7.704766e+01
1.880500672592e+02, -7.866781e+01
1.891097053885e+02, -7.971776e+01
1.901693435179e+02, -7.752273e+01
1.912289816472e+02, -7.683519e+01
1.922886197766e+02, -7.884292e+01
1.933482579059e+02, -7.971468e+01
1.944078960352e+02, -7.994854e+01
1.954675341646e+02, -7.736176e+01
1.965271722939e+02, -7.704954e+01
1.975868104233e+02, -7.590274e+01
1.986464485526e+02, -7.138959e+01
1.997060866819e+02, -6.755291e+01
2.007657248113e+02, -6.940055e+01
2.018253629406e+02, -7.516076e+01
2.028850010700e+02, -7.794699e+01
2.039446391993e+02, -7.665457e+01
2.050042773287e+02, -7.848186e+01
2.060639154580e+02, -8.080249e+01
2.071235535873e+02, -7.850363e+01
2.081831917167e+02, -7.834663e+01
2.092428298460e+02, -7.697081e+01
2.103024679754e+02, -7.787989e+01
2.113621061047e+02, -7.706552e+01
2.124217442340e+02, -7.734278e+01
2.134813823634e+02, -7.551946e+01
2.145410204927e+02, -7.548229e+01
2.156006586221e+02, -7.629532e+01
2.166602967514e+02, -7.840489e+01
2.177199348807e+02, -7.642239e+01
2.187795730101e+02, -7.695937e+01
2.198392111394e+02, -7.657553e+01
2.208988492688e+02, -7.891888e+01
2.219584873981e+02, -7.760231e+01
2.230181255274e+02, -7.519389e+01
2.240777636568e+02, -7.321463e+01
2.251374017861e+02, -7.292242e+01
2.261970399155e+02, -7.462347e+01
2.272566780448e+02, -7.791027e+01
2.283163161741e+02, -7.850799e+01
2.293759543035e+02, -8.003012e+01
2.304355924328e+02, -7.593572e+01
2.314952305622e+02, -7.444249e+01
2.325548686915e+02, -7.578044e+01
2.336145068208e+02, -7.923976e+01
2.346741449502e+02, -7.603271e+01
2.357337830795e+02, -7.290016e+01
2.367934212089e+02, -7.131782e+01
2.378530593382e+02, -7.230387e+01
2.389126974675e+02, -7.475974e+01
2.399723355969e+02, -7.631017e+01
2.410319737262e+02, -7.650753e+01
2.420916118556e+02, -7.738345e+01
2.431512499849e+02, -7.479347e+01
2.442108881142e+02, -7.262194e+01
2.452705262436e+02, -7.355952e+01
2.463301643729e+02, -7.598409e+01
2.473898025023e+02, -7.420774e+01
2.484494406316e+02, -6.324830e+01
2.495090787609e+02, -5.686667e+01
2.505687168903e+02, -5.798716e+01
2.516283550196e+02, -6.545341e+01
2.526879931490e+02, -7.247568e+01
2.537476312783e+02, -7.189275e+01
2.548072694076e+02, -7.274975e+01
2.558669075370e+02, -7.290129e+01
2.569265456663e+02, -7.493228e+01
2.579861837957e+02, -7.543244e+01
2.590458219250e+02, -7.348201e+01
2.601054600543e+02, -7.499606e+01
2.611650981837e+02, -7.185988e+01
2.622247363130e+02, -6.942061e+01
2.632843744424e+02, -7.170538e+01
2.643440125717e+02, -7.278076e+01
2.654036507010e+02, -7.422819e+01
2.664632888304e+02, -7.783254e+01
2.675229269597e+02, -7.743238e+01
2.685825650891e+02, -7.452782e+01
2.696422032184e+02, -7.478223e+01
2.707018413477e+02, -7.684901e+01
2.717614794771e+02, -7.515071e+01
2.728211176064e+02, -7.598451e+01
2.738807557358e+02, -7.657399e+01
2.749403938651e+02, -7.401284e+01
2.760000319944e+02, -7.395101e+01
2.770596701238e+02, -7.707981e+01
2.781193082531e+02, -7.817249e+01
2.791789463825e+02, -7.962129e+01
2.802385845118e+02, -7.975956e+01
2.812982226412e+02, -7.752821e+01
2.823578607705e+02, -7.616604e+01
2.834174988998e+02, -7.549224e+01
2.844771370292e+02, -7.683032e+01
2.855367751585e+02, -7.665269e+01
2.865964132879e+02, -7.639082e+01
2.876560514172e+02, -7.438561e+01
2.887156895465e+02, -7.639757e+01
2.897753276759e+02, -7.668367e+01
2.908349658052e+02, -7.743770e+01
2.918946039346e+02, -7.648050e+01
2.929542420639e+02, -7.544284e+01
2.940138801932e+02, -7.544212e+01
2.950735183226e+02, -7.590913e+01
2.961331564519e+02, -7.606605e+01
2.971927945813e+02, -8.008778e+01
2.982524327106e+02, -7.620756e+01
2.993120708399e+02, -7.181539e+01
3.003717089693e+02, -7.102706e+01
3.014313470986e+02, -7.463684e+01
3.024909852280e+02, -7.393870e+01
3.035506233573e+02, -7.658080e+01
3.046102614866e+02, -7.930911e+01
3.056698996160e+02, -7.546522e+01
3.067295377453e+02, -7.192146e+01
3.077891758747e+02, -7.364909e+01
3.088488140040e+02, -7.721030e+01
3.099084521333e+02, -7.887754e+01
3.109680902627e+02, -7.834082e+01
3.120277283920e+02, -7.831372e+01
3.130873665214e+02, -7.478537e+01
3.141470046507e+02, -7.633625e+01
3.152066427800e+02, -7.587183e+01
3.162662809094e+02, -7.845915e+01
3.173259190387e+02, -7.759713e+01
3.183855571681e+02, -7.855597e+01
3.194451952974e+02, -7.664905e+01
3.205048334267e+02, -7.874074e+01
3.215644715561e+02, -7.752346e+01
3.226241096854e+02, -7.510077e+01
3.236837478148e+02, -7.270875e+01
3.247433859441e+02, -7.274509e+01
3.258030240734e+02, -7.699866e+01
3.268626622028e+02, -8.101525e+01
3.279223003321e+02, -7.676219e+01
3.289819384615e+02, -7.837485e+01
3.300415765908e+02, -7.732461e+01
3.311012147201e+02, -7.303447e+01
3.321608528495e+02, -7.338602e+01
3.332204909788e+02, -7.653131e+01
3.342801291082e+02, -7.873580e+01
3.353397672375e+02, -7.744374e+01
3.363994053668e+02, -7.654054e+01
3.374590434962e+02, -7.626919e+01
3.385186816255e+02, -7.669620e+01
3.395783197549e+02, -7.552821e+01
3.406379578842e+02, -7.368559e+01
3.416975960135e+02, -7.446971e+01
3.427572341429e+02, -7.407985e+01
3.438168722722e+02, -7.419358e+01
3.448765104016e+02, -7.486278e+01
3.459361485309e+02, -7.551500e+01
3.469957866602e+02, -7.559491e+01
3.480554247896e+02, -6.941706e+01
3.491150629189e+02, -6.141022e+01
3.501747010483e+02, -6.081900e+01
3.512343391776e+02, -6.719149e+01
3.522939773069e+02, -7.835173e+01
3.533536154363e+02, -7.535681e+01
3.544132535656e+02, -7.654475e+01
3.554728916950e+02, -7.353509e+01
3.565325298243e+02, -7.100786e+01
3.575921679537e+02, -7.270915e+01
3.586518060830e+02, -7.469660e+01
3.597114442123e+02, -7.378047e+01
3.607710823417e+02, -7.775723e+01
3.618307204710e+02, -7.373716e+01
3.628903586004e+02, -7.084916e+01
3.639499967297e+02, -7.094919e+01
3.650096348590e+02, -7.278445e+01
3.660692729884e+02, -7.453237e+01
3.671289111177e+02, -7.187899e+01
3.681885492471e+02, -7.197291e+01
3.692481873764e+02, -7.215890e+01
3.703078255057e+02, -7.183355e+01
3.713674636351e+02, -6.989803e+01
3.724271017644e+02, -7.221790e+01
3.734867398938e+02, -7.218619e+01
3.745463780231e+02, -6.971324e+01
3.756060161524e+02, -7.117651e+01
3.766656542818e+02, -7.349989e+01
3.777252924111e+02, -7.174679e+01
3.787849305405e+02, -7.111153e+01
3.798445686698e+02, -7.017904e+01
3.809042067991e+02, -7.011769e+01
3.819638449285e+02, -7.061266e+01
3.830234830578e+02, -7.270605e+01
3.840831211872e+02, -7.691429e+01
3.851427593165e+02, -7.738380e+01
3.862023974458e+02, -7.611788e+01
3.872620355752e+02, -7.381850e+01
3.883216737045e+02, -7.428462e+01
3.893813118339e+02, -7.422433e+01
3.904409499632e+02, -7.277008e+01
3.915005880925e+02, -7.362364e+01
3.925602262219e+02, -7.596275e+01
3.936198643512e+02, -7.270824e+01
3.946795024806e+02, -7.451285e+01
3.957391406099e+02, -7.410955e+01
3.967987787392e+02, -7.567001e+01
3.978584168686e+02, -7.658681e+01
3.989180549979e+02, -7.085827e+01
3.999776931273e+02, -6.887180e+01
4.010373312566e+02, -7.220110e+01
4.020969693859e+02, -7.506995e+01
4.031566075153e+02, -7.443913e+01
4.042162456446e+02, -7.326296e+01
4.052758837740e+02, -7.628532e+01
4.063355219033e+02, -7.675456e+01
4.073951600326e+02, -7.443074e+01
4.084547981620e+02, -7.564443e+01
4.095144362913e+02, -7.570588e+01
4.105740744207e+02, -7.520293e+01
4.116337125500e+02, -7.415143e+01
4.126933506793e+02, -7.420842e+01
4.137529888087e+02, -7.689827e+01
4.148126269380e+02, -7.706556e+01
4.158722650674e+02, -7.565802e+01
4.169319031967e+02, -7.638439e+01
4.179915413260e+02, -7.643063e+01
4.190511794554e+02, -7.491063e+01
4.201108175847e+02, -7.454712e+01
4.211704557141e+02, -7.508165e+01
4.222300938434e+02, -7.537304e+01
4.232897319727e+02, -7.532795e+01
4.243493701021e+02, -7.285108e+01
4.254090082314e+02, -7.359716e+01
4.264686463608e+02, -7.494993e+01
4.275282844901e+02, -7.467291e+01
4.285879226194e+02, -7.649851e+01
4.296475607488e+02, -7.615426e+01
4.307071988781e+02, -7.486835e+01
4.317668370075e+02, -7.302148e+01
4.328264751368e+02, -7.590507e+01
4.338861132662e+02, -7.669120e+01
4.349457513955e+02, -7.619309e+01
4.360053895248e+02, -7.432261e+01
4.370650276542e+02, -7.416189e+01
4.381246657835e+02, -7.323223e+01
4.391843039129e+02, -7.534203e+01
4.402439420422e+02, -7.615973e+01
4.413035801715e+02, -7.535985e+01
4.423632183009e+02, -7.601541e+01
4.434228564302e+02, -7.528912e+01
4.444824945596e+02, -7.645795e+01
4.455421326889e+02, -7.476254e+01
4.466017708182e+02, -7.768451e+01
4.476614089476e+02, -7.800302e+01
4.487210470769e+02, -6.507658e+01
4.497806852063e+02, -6.164283e+01
4.508403233356e+02, -6.453251e+01
4.518999614649e+02, -7.592593e+01
4.529595995943e+02, -7.667447e+01
4.540192377236e+02, -7.670365e+01
4.550788758530e+02, -7.657025e+01
4.561385139823e+02, -7.696488e+01
4.571981521116e+02, -7.785075e+01
4.582577902410e+02, -7.586581e+01
4.593174283703e+02, -7.315605e+01
4.603770664997e+02, -7.495973e+01
4.614367046290e+02, -7.301581e+01
4.624963427583e+02, -7.235629e+01
4.635559808877e+02, -7.489209e+01
4.646156190170e+02, -7.552092e+01
4.656752571464e+02, -7.400928e+01
4.667348952757e+02, -7.692642e+01
4.677945334050e+02, -7.468326e+01
4.688541715344e+02, -7.330187e+01
4.699138096637e+02, -7.556139e+01
4.709734477931e+02, -7.550458e+01
4.720330859224e+02, -7.603516e+01
4.730927240517e+02, -7.586924e+01
4.741523621811e+02, -7.494852e+01
4.752120003104e+02, -7.610743e+01
4.762716384398e+02, -7.590777e+01
4.773312765691e+02, -7.583407e+01
4.783909146984e+02, -7.794744e+01
4.794505528278e+02, -7.745386e+01
4.805101909571e+02, -7.657335e+01
4.815698290865e+02, -7.776671e+01
4.826294672158e+02, -7.722727e+01
4.836891053451e+02, -7.602549e+01
4.847487434745e+02, -7.476870e+01
4.858083816038e+02, -7.589591e+01
4.868680197332e+02, -7.525004e+01
4.879276578625e+02, -7.425963e+01
4.889872959918e+02, -7.395830e+01
4.900469341212e+02, -7.332009e+01
4.911065722505e+02, -7.288353e+01
4.921662103799e+02, -7.328266e+01
4.932258485092e+02, -7.291768e+01
4.942854866385e+02, -7.202284e+01
4.953451247679e+02, -6.986796e+01
4.964047628972e+02, -6.993880e+01
4.974644010266e+02, -7.312064e+01
4.985240391559e+02, -6.613132e+01
4.995836772852e+02, -6.153618e+01
5.006433154146e+02, -6.223415e+01
5.017029535439e+02, -6.842986e+01
5.027625916733e+02, -7.305677e+01
5.038222298026e+02, -7.075083e+01
5.048818679319e+02, -7.313373e+01
5.059415060613e+02, -7.169606e+01
5.070011441906e+02, -7.115082e+01
5.080607823200e+02, -7.330530e+01
5.091204204493e+02, -7.541780e+01
5.101800585787e+02, -7.433831e+01
5.112396967080e+02, -7.433251e+01
5.122993348373e+02, -7.319277e+01
5.133589729667e+02, -7.373837e+01
5.144186110960e+02, -7.369814e+01
5.154782492254e+02, -7.418000e+01
5.165378873547e+02, -7.719962e+01
5.175975254840e+02, -7.662557e+01
5.186571636134e+02, -7.431635e+01
5.197168017427e+02, -7.414190e+01
5.207764398721e+02, -7.678375e+01
5.218360780014e+02, -7.867184e+01
5.228957161307e+02, -7.572975e+01
5.239553542601e+02, -7.479571e+01
5.250149923894e+02, -7.554191e+01
5.260746305188e+02, -7.440289e+01
5.271342686481e+02, -7.564835e+01
5.281939067774e+02, -7.686285e+01
5.292535449068e+02, -7.805460e+01
5.303131830361e+02, -7.406613e+01
5.313728211655e+02, -7.304615e+01
5.324324592948e+02, -7.238311e+01
5.334920974241e+02, -7.436525e+01
5.345517355535e+02, -7.277411e+01
5.356113736828e+02, -7.539371e+01
5.366710118122e+02, -7.739124e+01
5.377306499415e+02, -7.538844e+01
5.387902880708e+02, -7.826852e+01
5.398499262002e+02, -7.629280e+01
5.409095643295e+02, -7.361844e+01
5.419692024589e+02, -7.574729e+01
5.430288405882e+02, -7.768006e+01
5.440884787175e+02, -7.758275e+01
5.451481168469e+02, -7.502734e+01
5.462077549762e+02, -7.480501e+01
5.472673931056e+02, -7.580940e+01
5.483270312349e+02, -7.466923e+01
5.493866693642e+02, -6.800073e+01
5.504463074936e+02, -6.976880e+01
5.515059456229e+02, -7.593809e+01
5.525655837523e+02, -7.742209e+01
5.536252218816e+02, -7.643545e+01
5.546848600109e+02, -7.733055e+01
5.557444981403e+02, -7.659255e+01
5.568041362696e+02, -7.611682e+01
5.578637743990e+02, -7.699962e+01
5.589234125283e+02, -7.485845e+01
5.599830506576e+02, -7.625434e+01
5.610426887870e+02, -7.811810e+01
5.621023269163e+02, -7.527282e+01
5.631619650457e+02, -7.516714e+01
5.642216031750e+02, -7.734347e+01
5.652812413043e+02, -7.528919e+01
5.663408794337e+02, -7.636532e+01
5.674005175630e+02, -7.602257e+01
5.684601556924e+02, -7.316384e+01
5.695197938217e+02, -7.511481e+01
5.705794319510e+02, -7.666013e+01
5.716390700804e+02, -7.790941e+01
5.726987082097e+02, -7.782342e+01
5.737583463391e+02, -7.856476e+01
5.748179844684e+02, -7.265273e+01
5.758776225977e+02, -7.255380e+01
5.769372607271e+02, -7.622410e+01
5.779968988564e+02, -7.521242e+01
5.790565369858e+02, -7.719069e+01
5.801161751151e+02, -7.834022e+01
5.811758132444e+02, -7.678280e+01
5.822354513738e+02, -7.786990e+01
5.832950895031e+02, -7.614726e+01
5.843547276325e+02, -7.573241e+01
5.854143657618e+02, -7.767297e+01
5.864740038912e+02, -7.694196e+01
5.875336420205e+02, -7.597137e+01
5.885932801498e+02, -7.565782e+01
5.896529182792e+02, -7.642801e+01
5.907125564085e+02, -7.637598e+01
5.917721945379e+02, -7.785849e+01
5.928318326672e+02, -7.471123e+01
5.938914707965e+02, -7.659198e+01
5.949511089259e+02, -7.439986e+01
5.960107470552e+02, -7.428909e+01
5.970703851846e+02, -7.374140e+01
5.981300233139e+02, -7.454254e+01
5.991896614432e+02, -7.210027e+01
6.002492995726e+02, -7.160491e+01
6.013089377019e+02, -7.610750e+01
6.023685758313e+02, -7.537808e+01
6.034282139606e+02, -7.435771e+01
6.044878520899e+02, -7.477391e+01
6.055474902193e+02, -7.219791e+01
6.066071283486e+02, -7.269546e+01
6.076667664780e+02, -7.491939e+01
6.087264046073e+02, -7.431643e+01
6.097860427366e+02, -7.475471e+01
6.108456808660e+02, -7.420625e+01
6.119053189953e+02, -7.341089e+01
6.129649571247e+02, -7.414110e+01
6.140245952540e+02, -7.618052e+01
6.150842333833e+02, -7.528474e+01
6.161438715127e+02, -7.353486e+01
6.172035096420e+02, -7.127179e+01
6.182631477714e+02, -7.081305e+01
6.193227859007e+02, -7.156829e+01
6.203824240300e+02, -7.053091e+01
6.214420621594e+02, -7.198678e+01
6.225017002887e+02, -7.428893e+01
6.235613384181e+02, -7.364560e+01
6.246209765474e+02, -7.335573e+01
6.256806146767e+02, -7.192470e+01
6.267402528061e+02, -7.426297e+01
6.277998909354e+02, -7.162759e+01
6.288595290648e+02, -7.248493e+01
6.299191671941e+02, -7.428737e+01
6.309788053234e+02, -7.466076e+01
6.320384434528e+02, -7.458158e+01
6.330980815821e+02, -7.240760e+01
6.341577197115e+02, -7.349384e+01
6.352173578408e+02, -7.300044e+01
6.362769959701e+02, -7.255287e+01
6.373366340995e+02, -7.660875e+01
6.383962722288e+02, -7.686302e+01
6.394559103582e+02, -7.587144e+01
6.405155484875e+02, -7.418749e+01
6.415751866168e+02, -7.506300e+01
6.426348247462e+02, -7.663466e+01
6.436944628755e+02, -7.516242e+01
6.447541010049e+02, -7.599154e+01
6.458137391342e+02, -7.775370e+01
6.468733772635e+02, -7.606967e+01
6.479330153929e+02, -7.518858e+01
6.489926535222e+02, -6.789303e+01
6.500522916516e+02, -6.795569e+01
6.511119297809e+02, -7.167170e+01
6.521715679102e+02, -7.759010e+01
6.532312060396e+02, -7.779003e+01
6.542908441689e+02, -7.510607e+01
6.553504822983e+02, -7.346835e+01
6.564101204276e+02, -7.487826e+01
6.574697585569e+02, -7.621406e+01
6.585293966863e+02, -7.462379e+01
6.595890348156e+02, -7.487242e+01
6.606486729450e+02, -7.719615e+01
6.617083110743e+02, -7.712014e+01
6.627679492037e+02, -7.559470e+01
6.638275873330e+02, -7.578537e+01
6.648872254623e+02, -7.778998e+01
6.659468635917e+02, -7.698277e+01
6.670065017210e+02, -7.466719e+01
6.680661398504e+02, -7.458500e+01
6.691257779797e+02, -7.523415e+01
6.701854161090e+02, -7.974112e+01
6.712450542384e+02, -7.621894e+01
6.723046923677e+02, -7.790230e+01
6.733643304971e+02, -8.041890e+01
6.744239686264e+02, -7.866334e+01
6.754836067557e+02, -7.630038e+01
6.765432448851e+02, -7.632362e+01
6.776028830144e+02, -7.643239e+01
6.786625211438e+02, -7.737563e+01
6.797221592731e+02, -7.950203e+01
6.807817974024e+02, -7.760916e+01
6.818414355318e+02, -7.603493e+01
6.829010736611e+02, -7.742594e+01
6.839607117905e+02, -7.826213e+01
6.850203499198e+02, -7.980903e+01
6.860799880491e+02, -7.786940e+01
6.871396261785e+02, -7.874181e+01
6.881992643078e+02, -7.819802e+01
6.892589024372e+02, -7.768981e+01
6.903185405665e+02, -7.805478e+01
6.913781786958e+02, -7.681376e+01
6.924378168252e+02, -7.697514e+01
6.934974549545e+02, -7.520607e+01
6.945570930839e+02, -7.517152e+01
6.956167312132e+02, -7.559237e+01
6.966763693425e+02, -7.517482e+01
6.977360074719e+02, -7.664021e+01
6.987956456012e+02, -7.671150e+01
6.998552837306e+02, -7.260844e+01
7.009149218599e+02, -7.535014e+01
7.019745599892e+02, -7.817974e+01
7.030341981186e+02, -7.818652e+01
7.040938362479e+02, -7.828486e+01
7.051534743773e+02, -7.598606e+01
7.062131125066e+02, -7.423224e+01
7.072727506359e+02, -7.704131e+01
7.083323887653e+02, -8.026491e+01
7.093920268946e+02, -7.962572e+01
7.104516650240e+02, -7.928243e+01
7.115113031533e+02, -7.760601e+01
7.125709412826e+02, -7.539596e+01
7.136305794120e+02, -7.700112e+01
7.146902175413e+02, -7.660870e+01
7.157498556707e+02, -7.623812e+01
7.168094938000e+02, -7.895334e+01
7.178691319293e+02, -7.656452e+01
7.189287700587e+02, -7.630287e+01
7.199884081880e+02, -7.776004e+01
7.210480463174e+02, -7.724409e+01
7.221076844467e+02, -7.536713e+01
7.231673225760e+02, -7.654166e+01
7.242269607054e+02, -7.770546e+01
7.252865988347e+02, -7.528469e+01
7.263462369641e+02, -7.628279e+01
7.274058750934e+02, -7.749575e+01
7.284655132227e+02, -7.680752e+01
7.295251513521e+02, -7.523624e+01
7.305847894814e+02, -7.346123e+01
7.316444276108e+02, -7.403596e+01
7.327040657401e+02, -7.962445e+01
7.337637038694e+02, -7.806231e+01
7.348233419988e+02, -7.776849e+01
7.358829801281e+02, -7.679110e+01
7.369426182575e+02, -7.143521e+01
7.380022563868e+02, -7.169869e+01
7.390618945162e+02, -7.654627e+01
7.401215326455e+02, -7.671934e+01
7.411811707748e+02, -7.984468e+01
7.422408089042e+02, -7.725176e+01
7.433004470335e+02, -7.659219e+01
7.443600851629e+02, -7.463963e+01
7.454197232922e+02, -7.422694e+01
7.464793614215e+02, -7.457530e+01
7.475389995509e+02, -7.533488e+01
7.485986376802e+02, -6.923236e+01
7.496582758096e+02, -6.643678e+01
7.507179139389e+02, -6.679094e+01
7.517775520682e+02, -7.243864e+01
7.528371901976e+02, -7.583778e+01
7.538968283269e+02, -7.576592e+01
7.549564664563e+02, -7.614757e+01
7.560161045856e+02, -7.431697e+01
7.570757427149e+02, -7.437560e+01
7.581353808443e+02, -7.745987e+01
7.591950189736e+02, -7.865876e+01
7.602546571030e+02, -7.800853e+01
7.613142952323e+02, -7.783501e+01
